#Name,Accession,Start,Stop,Locus tag,Protein Name
"Un","BLLF01005351.1",2294,4174,"HaLaN_30045","uncharacterized protein HaLaN_30045"
"Un","BLLF01005351.1",5035,5768,"HaLaN_30046","thioredoxin-like protein, partial"
"Un","BLLF01005353.1",3781,4646,"HaLaN_30047","hypothetical protein HaLaN_30047, partial"
"Un","BLLF01005354.1",663,1009,"HaLaN_30048","hypothetical protein HaLaN_30048, partial"
"Un","BLLF01005354.1",4968,6056,"HaLaN_30049","uncharacterized protein HaLaN_30049, partial"
"Un","BLLF01005355.1",1142,5532,"HaLaN_30050","uncharacterized protein HaLaN_30050"
"Un","BLLF01005357.1",5628,5972,"HaLaN_30051","hypothetical protein HaLaN_30051"
"Un","BLLF01005358.1",2325,3917,"HaLaN_30052","uncharacterized protein HaLaN_30052, partial"
"Un","BLLF01005359.1",2820,6005,"HaLaN_30053","uncharacterized protein HaLaN_30053, partial"
"Un","BLLF01005360.1",10891,10920,"HaLaN_30054","hypothetical protein HaLaN_30054, partial"
"Un","BLLF01005361.1",204,3409,"HaLaN_30055","predicted protein"
"Un","BLLF01005364.1",2790,3311,"HaLaN_30057","hypothetical protein HaLaN_30057, partial"
"Un","BLLF01005364.1",4578,6173,"HaLaN_30058","uncharacterized protein HaLaN_30058, partial"
"Un","BLLF01005365.1",139,1548,"HaLaN_30059","uncharacterized protein HaLaN_30059, partial"
"Un","BLLF01005365.1",3163,5683,"HaLaN_30060","chlorophyll a-b binding protein, chloroplastic, partial"
"Un","BLLF01005366.1",4031,5008,"HaLaN_30062","hypothetical protein HaLaN_30062"
"Un","BLLF01005367.1",105,2131,"HaLaN_30063","uncharacterized protein HaLaN_30063"
"Un","BLLF01005367.1",1266,4573,"HaLaN_30064","uncharacterized protein HaLaN_30064, partial"
"Un","BLLF01005369.1",216,1203,"HaLaN_30066","acireductone dioxygenase (Fe(2+)-requiring)"
"Un","BLLF01005369.1",486,2249,"HaLaN_30067","uncharacterized protein HaLaN_30067"
"Un","BLLF01005371.1",453,1290,"HaLaN_30071","signal recognition particle subunit SRP68, partial"
"Un","BLLF01005371.1",1574,2715,"HaLaN_30072","hypothetical protein HaLaN_30072"
"Un","BLLF01005371.1",4544,5962,"HaLaN_30073","uncharacterized protein HaLaN_30073, partial"
"Un","BLLF01005372.1",568,1954,"HaLaN_30074","Sld5 domain-containing protein"
"Un","BLLF01005373.1",3291,4696,"HaLaN_30075","hypothetical protein HaLaN_30075"
"Un","BLLF01005374.1",1215,2533,"HaLaN_30076","hypothetical protein HaLaN_30076"
"Un","BLLF01005374.1",2609,2977,"HaLaN_30077","hypothetical protein HaLaN_30077, partial"
"Un","BLLF01005375.1",5046,5498,"HaLaN_30078","hypothetical protein HaLaN_30078, partial"
"Un","BLLF01005376.1",3468,4549,"HaLaN_30079","exonuclease domain-containing protein"
"Un","BLLF01005376.1",4755,5402,"HaLaN_30080","exonuclease domain-containing protein"
"Un","BLLF01005377.1",896,1126,"HaLaN_30081","hypothetical protein HaLaN_30081"
"Un","BLLF01005377.1",2690,3761,"HaLaN_30082","DNA-directed RNA polymerase subunit"
"Un","BLLF01005378.1",3350,3938,"HaLaN_30084","MPN domain-containing protein, partial"
"Un","BLLF01005378.1",4993,5921,"HaLaN_30085","predicted protein, partial"
"Un","BLLF01005379.1",2992,3774,"HaLaN_30086","30S ribosomal protein S1, partial"
"Un","BLLF01005379.1",5273,5852,"HaLaN_30087","uncharacterized protein HaLaN_30087, partial"
"Un","BLLF01005380.1",437,1392,"HaLaN_30088","RING-type domain-containing protein, partial"
"Un","BLLF01005380.1",12124,14116,"HaLaN_30090","RING-type domain-containing protein, partial"
"Un","BLLF01005381.1",32,2372,"HaLaN_30091","cation-transporting ATPase CA1, partial"
"Un","BLLF01005382.1",73,668,"HaLaN_30093","hypothetical protein HaLaN_30093, partial"
"Un","BLLF01005382.1",1294,4107,"HaLaN_30094","hypothetical protein HaLaN_30094, partial"
"Un","BLLF01005382.1",5052,5699,"HaLaN_30095","hypothetical protein HaLaN_30095, partial"
"Un","BLLF01005383.1",1,873,"HaLaN_30096","predicted protein, partial"
"Un","BLLF01005383.1",4929,5968,"HaLaN_30097","chalcone_isomerase domain-containing protein"
"Un","BLLF01005385.1",3137,3491,"HaLaN_30099","hypothetical protein HaLaN_30099"
"Un","BLLF01005386.1",596,963,"HaLaN_30100","hypothetical protein HaLaN_30100, partial"
"Un","BLLF01004059.1",10051,10801,"HaLaN_27389","hypothetical protein HaLaN_27389, partial"
"Un","BLLF01004060.1",1764,3201,"HaLaN_27390","hypothetical protein HaLaN_27390"
"Un","BLLF01004062.1",261,1194,"HaLaN_27392","hypothetical protein HaLaN_27392"
"Un","BLLF01004062.1",1690,2072,"HaLaN_27393","hypothetical protein HaLaN_27393"
"Un","BLLF01004062.1",9711,10060,"HaLaN_27395","hypothetical protein HaLaN_27395"
"Un","BLLF01004063.1",1539,2793,"HaLaN_27396","uncharacterized protein HaLaN_27396, partial"
"Un","BLLF01004063.1",5478,5981,"HaLaN_27397","hypothetical protein HaLaN_27397, partial"
"Un","BLLF01004063.1",6025,7400,"HaLaN_27398","hypothetical protein HaLaN_27398"
"Un","BLLF01004064.1",3468,4920,"HaLaN_27399","uncharacterized protein HaLaN_27399"
"Un","BLLF01004064.1",5891,7509,"HaLaN_27400","translation initiation factor IF-3, partial"
"Un","BLLF01004065.1",1314,1752,"HaLaN_27401","hypothetical protein HaLaN_27401, partial"
"Un","BLLF01004065.1",6623,7917,"HaLaN_27402","hypothetical protein HaLaN_27402"
"Un","BLLF01004066.1",1104,3211,"HaLaN_27403","hypothetical protein HaLaN_27403, partial"
"Un","BLLF01004066.1",4339,5996,"HaLaN_27404","hypothetical protein HaLaN_27404, partial"
"Un","BLLF01004067.1",4346,4945,"HaLaN_27405","uncharacterized protein HaLaN_27405"
"Un","BLLF01004067.1",6750,7571,"HaLaN_27406","hypothetical protein HaLaN_27406"
"Un","BLLF01004068.1",9,4206,"HaLaN_27408","PPIase cyclophilin-type domain-containing protein, partial"
"Un","BLLF01004068.1",4867,6790,"HaLaN_27409","protein kinase domain-containing protein"
"Un","BLLF01004069.1",3848,4831,"HaLaN_27410","uncharacterized protein HaLaN_27410, partial"
"Un","BLLF01004069.1",8577,10078,"HaLaN_27411","uncharacterized protein HaLaN_27411, partial"
"Un","BLLF01004070.1",390,1086,"HaLaN_27412","hypothetical protein HaLaN_27412"
"Un","BLLF01004070.1",4244,6978,"HaLaN_27413","hypothetical protein HaLaN_27413"
"Un","BLLF01004071.1",30,1222,"HaLaN_27414","phosphatase PAP2 family protein, partial"
"Un","BLLF01004071.1",2652,3396,"HaLaN_27415","hypothetical protein HaLaN_27415, partial"
"Un","BLLF01004071.1",5287,6190,"HaLaN_27417","phosphoribulokinase, partial"
"Un","BLLF01004072.1",6860,8352,"HaLaN_27419","hypothetical protein HaLaN_27419, partial"
"Un","BLLF01004073.1",38,803,"HaLaN_27420","hypothetical protein HaLaN_27420, partial"
"Un","BLLF01004073.1",971,2010,"HaLaN_27421","hypothetical protein HaLaN_27421, partial"
"Un","BLLF01004073.1",1946,9185,"HaLaN_27422","uncharacterized protein HaLaN_27422, partial"
"Un","BLLF01004074.1",67,723,"HaLaN_27424","hypothetical protein HaLaN_27424, partial"
"Un","BLLF01004074.1",1669,8702,"HaLaN_27425","intraflagellar transport protein 57, partial"
"Un","BLLF01004075.1",277,651,"HaLaN_27427","uncharacterized protein HaLaN_27427"
"Un","BLLF01004075.1",4380,6104,"HaLaN_27428","uncharacterized protein HaLaN_27428"
"Un","BLLF01004076.1",8968,9439,"HaLaN_27431","hypothetical protein HaLaN_27431"
"Un","BLLF01004077.1",123,3040,"HaLaN_27432","hypothetical protein HaLaN_27432, partial"
"Un","BLLF01004077.1",3722,5561,"HaLaN_27433","uncharacterized protein HaLaN_27433"
"Un","BLLF01004077.1",6194,7312,"HaLaN_27434","hypothetical protein HaLaN_27434, partial"
"Un","BLLF01004078.1",4265,4784,"HaLaN_27435","APH domain-containing protein"
"Un","BLLF01003072.1",4641,8427,"HaLaN_24372","phosphorylase"
"Un","BLLF01003072.1",17504,18277,"HaLaN_24374","RWP-RK domain-containing protein, partial"
"Un","BLLF01003072.1",25043,25839,"HaLaN_24375","hypothetical protein HaLaN_24375"
"Un","BLLF01003074.1",1272,2019,"HaLaN_24377","hypothetical protein HaLaN_24377, partial"
"Un","BLLF01003074.1",4320,4655,"HaLaN_24378","hypothetical protein HaLaN_24378, partial"
"Un","BLLF01003074.1",5770,6652,"HaLaN_24379","hypothetical protein HaLaN_24379, partial"
"Un","BLLF01003074.1",8005,9488,"HaLaN_24380","hypothetical protein HaLaN_24380, partial"
"Un","BLLF01003075.1",4798,5494,"HaLaN_24383","hypothetical protein HaLaN_24383"
"Un","BLLF01003075.1",7442,10986,"HaLaN_24384","uncharacterized protein HaLaN_24384, partial"
"Un","BLLF01003075.1",11573,13241,"HaLaN_24385","hypothetical protein HaLaN_24385"
"Un","BLLF01003075.1",12079,13234,"HaLaN_24386","hypothetical protein HaLaN_24386"
"Un","BLLF01003076.1",356,1809,"HaLaN_24387","uncharacterized protein HaLaN_24387, partial"
"Un","BLLF01003076.1",3328,3938,"HaLaN_24389","hypothetical protein HaLaN_24389, partial"
"Un","BLLF01003076.1",15186,15638,"HaLaN_24390","hypothetical protein HaLaN_24390"
"Un","BLLF01003077.1",3816,4251,"HaLaN_24391","hypothetical protein HaLaN_24391"
"Un","BLLF01003077.1",7261,8614,"HaLaN_24393","hypothetical protein HaLaN_24393"
"Un","BLLF01003077.1",9561,13185,"HaLaN_24394","OCRE domain-containing protein, partial"
"Un","BLLF01003077.1",13409,14093,"HaLaN_24395","CD2 antigen cytoplasmic tail-binding 2"
"Un","BLLF01003078.1",64,2693,"HaLaN_24397","hypothetical protein HaLaN_24397, partial"
"Un","BLLF01003078.1",10480,13975,"HaLaN_24398","SPX domain-containing protein, partial"
"Un","BLLF01003079.1",262,1041,"HaLaN_24399","hypothetical protein HaLaN_24399, partial"
"Un","BLLF01003079.1",3722,5046,"HaLaN_24400","protein kinase domain-containing protein, partial"
"Un","BLLF01003079.1",6289,9185,"HaLaN_24401","uncharacterized protein HaLaN_24401, partial"
"Un","BLLF01003079.1",17610,17867,"HaLaN_24402","hypothetical protein HaLaN_24402, partial"
"Un","BLLF01003079.1",18059,19152,"HaLaN_24403","uncharacterized protein HaLaN_24403, partial"
"Un","BLLF01003079.1",21543,23093,"HaLaN_24404","gamma-soluble NSF attachment protein, partial"
"Un","BLLF01003080.1",11128,13069,"HaLaN_24405","hypothetical protein HaLaN_24405"
"Un","BLLF01003081.1",5643,6573,"HaLaN_24407","hypothetical protein HaLaN_24407"
"Un","BLLF01003081.1",8286,9287,"HaLaN_24408","CxC3 like cysteine cluster associated with KDZ transposases, partial"
"Un","BLLF01003081.1",21260,22545,"HaLaN_24410","hypothetical protein HaLaN_24410, partial"
"Un","BLLF01003082.1",576,2923,"HaLaN_24411","SPX domain-containing protein, partial"
"Un","BLLF01003082.1",3702,7714,"HaLaN_24412","hypothetical protein HaLaN_24412"
"Un","BLLF01003082.1",8215,8584,"HaLaN_24413","hypothetical protein HaLaN_24413"
"Un","BLLF01003082.1",9726,10133,"HaLaN_24414","hypothetical protein HaLaN_24414, partial"
"Un","BLLF01003082.1",10577,15746,"HaLaN_24415","ABC transporter domain-containing protein, partial"
"Un","BLLF01003083.1",7336,9683,"HaLaN_24416","alpha-type protein kinase"
"Un","BLLF01003083.1",11034,15437,"HaLaN_24417","uncharacterized protein HaLaN_24417, partial"
"Un","BLLF01003084.1",39,738,"HaLaN_24418","hypothetical protein HaLaN_24418, partial"
"Un","BLLF01003084.1",2773,4138,"HaLaN_24419","uncharacterized protein HaLaN_24419, partial"
"Un","BLLF01003084.1",9245,10706,"HaLaN_24420","hypothetical protein HaLaN_24420"
"Un","BLLF01003084.1",15956,17452,"HaLaN_24421","uncharacterized protein HaLaN_24421"
"Un","BLLF01003085.1",1,744,"HaLaN_24422","hypothetical protein HaLaN_24422, partial"
"Un","BLLF01003085.1",4941,5747,"HaLaN_24423","TPT domain-containing protein, partial"
"Un","BLLF01003085.1",8093,10150,"HaLaN_24424","uncharacterized protein HaLaN_24424"
"Un","BLLF01003086.1",144,1494,"HaLaN_24425","putative DNA repair protein RAD51, partial"
"Un","BLLF01003086.1",4224,4610,"HaLaN_24426","methyltransf_12 domain-containing protein"
"Un","BLLF01003086.1",10060,12474,"HaLaN_24427","protein kinase domain-containing protein"
"Un","BLLF01003087.1",270,859,"HaLaN_24429","hypothetical protein HaLaN_24429, partial"
"Un","BLLF01003087.1",3820,6490,"HaLaN_24430","hypothetical protein HaLaN_24430, partial"
"Un","BLLF01003088.1",13007,13421,"HaLaN_24432","hypothetical protein HaLaN_24432"
"Un","BLLF01003088.1",13440,14150,"HaLaN_24433","hypothetical protein HaLaN_24433, partial"
"Un","BLLF01003088.1",19435,19964,"HaLaN_24434","hypothetical protein HaLaN_24434, partial"
"Un","BLLF01003089.1",7617,7959,"HaLaN_24435","hypothetical protein HaLaN_24435, partial"
"Un","BLLF01003089.1",10325,11236,"HaLaN_24436","hypothetical protein HaLaN_24436, partial"
"Un","BLLF01003089.1",19684,19899,"HaLaN_24438","hypothetical protein HaLaN_24438"
"Un","BLLF01003089.1",20685,22497,"HaLaN_24439","uncharacterized protein HaLaN_24439"
"Un","BLLF01003089.1",23607,23937,"HaLaN_24440","2Fe-2S ferredoxin-type domain-containing protein"
"Un","BLLF01003089.1",24447,25069,"HaLaN_24441","ferredoxin-A, partial"
"Un","BLLF01003090.1",2896,5972,"HaLaN_24442","MPN domain-containing protein, partial"
"Un","BLLF01003090.1",10234,11872,"HaLaN_24443","uncharacterized protein HaLaN_24443, partial"
"Un","BLLF01003090.1",18227,19237,"HaLaN_24444","hypothetical protein HaLaN_24444, partial"
"Un","BLLF01003090.1",19814,20263,"HaLaN_24445","uncharacterized protein HaLaN_24445"
"Un","BLLF01003091.1",87,1527,"HaLaN_24446","protein kinase domain-containing protein"
"Un","BLLF01003091.1",8177,10231,"HaLaN_24448","polyprenyldihydroxybenzoate methyltransferase"
"Un","BLLF01003091.1",12771,13451,"HaLaN_24449","hypothetical protein HaLaN_24449"
"Un","BLLF01003092.1",5620,7301,"HaLaN_24451","uncharacterized protein HaLaN_24451"
"Un","BLLF01003092.1",7784,11460,"HaLaN_24452","uncharacterized protein HaLaN_24452"
"Un","BLLF01003092.1",12962,14649,"HaLaN_24453","hypothetical protein HaLaN_24453"
"Un","BLLF01003093.1",612,3125,"HaLaN_24454","hypothetical protein HaLaN_24454, partial"
"Un","BLLF01003093.1",4084,4640,"HaLaN_24455","hypothetical protein HaLaN_24455"
"Un","BLLF01003093.1",4432,5583,"HaLaN_24456","hypothetical protein HaLaN_24456, partial"
"Un","BLLF01003093.1",6076,8140,"HaLaN_24457","N-ethylmaleimide sensitive fusion protein, partial"
"Un","BLLF01003094.1",818,3125,"HaLaN_24459","dicer-like protein 2"
"Un","BLLF01003094.1",5931,6456,"HaLaN_24460","hypothetical protein HaLaN_24460"
"Un","BLLF01003094.1",10302,10814,"HaLaN_24461","hypothetical protein HaLaN_24461"
"Un","BLLF01003094.1",11081,11854,"HaLaN_24462","uncharacterized protein HaLaN_24462"
"Un","BLLF01005387.1",45,1118,"HaLaN_30101","uncharacterized protein HaLaN_30101, partial"
"Un","BLLF01005387.1",4805,6179,"HaLaN_30103","MI domain-containing protein"
"Un","BLLF01005388.1",214,707,"HaLaN_30104","hypothetical protein HaLaN_30104, partial"
"Un","BLLF01005390.1",1,1818,"HaLaN_30105","uncharacterized protein HaLaN_30105, partial"
"Un","BLLF01005390.1",2756,5670,"HaLaN_30106","uncharacterized protein HaLaN_30106, partial"
"Un","BLLF01005391.1",117,987,"HaLaN_30107","uncharacterized protein HaLaN_30107, partial"
"Un","BLLF01005391.1",2794,3480,"HaLaN_30108","hypothetical protein HaLaN_30108"
"Un","BLLF01005391.1",5200,6104,"HaLaN_30109","phosphate transporter, partial"
"Un","BLLF01005392.1",511,4537,"HaLaN_30110","uncharacterized protein HaLaN_30110, partial"
"Un","BLLF01005393.1",136,1021,"HaLaN_30111","uncharacterized protein HaLaN_30111"
"Un","BLLF01005395.1",1230,3749,"HaLaN_30114","hypothetical protein HaLaN_30114, partial"
"Un","BLLF01005396.1",3143,3705,"HaLaN_30115","uncharacterized protein HaLaN_30115, partial"
"Un","BLLF01005396.1",5335,5377,"HaLaN_30116","hypothetical protein HaLaN_30116, partial"
"Un","BLLF01005397.1",907,1370,"HaLaN_30117","hypothetical protein HaLaN_30117, partial"
"Un","BLLF01005397.1",4854,5781,"HaLaN_30118","cobalt transport protein, partial"
"Un","BLLF01005398.1",2158,2606,"HaLaN_30119","HPt domain-containing protein, partial"
"Un","BLLF01005399.1",8875,9615,"HaLaN_30121","hypothetical protein HaLaN_30121, partial"
"Un","BLLF01005400.1",1480,2056,"HaLaN_30122","hypothetical protein HaLaN_30122"
"Un","BLLF01005400.1",2870,5893,"HaLaN_30123","uncharacterized protein HaLaN_30123, partial"
"Un","BLLF01005401.1",351,407,"HaLaN_30124","hypothetical protein HaLaN_30124, partial"
"Un","BLLF01005401.1",575,4262,"HaLaN_30125","succinyl-CoA synthetase beta chain"
"Un","BLLF01005403.1",252,830,"HaLaN_30127","hypothetical protein HaLaN_30127, partial"
"Un","BLLF01005403.1",4013,5718,"HaLaN_30128","vacuolar proton pump subunit B, partial"
"Un","BLLF01005404.1",1112,1884,"HaLaN_30129","hypothetical protein HaLaN_30129"
"Un","BLLF01005404.1",1925,4855,"HaLaN_30130","vacuolar protein sorting-associated protein 29"
"Un","BLLF01005404.1",1946,2254,"HaLaN_30131","uncharacterized protein HaLaN_30131"
"Un","BLLF01005405.1",64,3117,"HaLaN_30132","DNA-directed RNA polymerase II, 36 kDa polypeptide, partial"
"Un","BLLF01005406.1",881,1741,"HaLaN_30133","uncharacterized protein HaLaN_30133, partial"
"Un","BLLF01005406.1",2758,4527,"HaLaN_30134","putative ATP-dependent RNA helicase, partial"
"Un","BLLF01005406.1",5119,5565,"HaLaN_30135","hypothetical protein HaLaN_30135, partial"
"Un","BLLF01005407.1",1498,2666,"HaLaN_30136","cysteine-rich interactor of PDZ three"
"Un","BLLF01005407.1",12612,12857,"HaLaN_30137","uncharacterized protein HaLaN_30137, partial"
"Un","BLLF01005407.1",14665,15003,"HaLaN_30138","uncharacterized protein HaLaN_30138"
"Un","BLLF01005407.1",20197,21071,"HaLaN_30139","hypothetical protein HaLaN_30139"
"Un","BLLF01005407.1",21332,21998,"HaLaN_30140","hypothetical protein HaLaN_30140"
"Un","BLLF01005407.1",22110,23927,"HaLaN_30141","uncharacterized protein HaLaN_30141"
"Un","BLLF01005408.1",20279,21012,"HaLaN_30143","Fcf2 domain-containing protein, partial"
"Un","BLLF01005410.1",2091,3341,"HaLaN_30144","hypothetical protein HaLaN_30144"
"Un","BLLF01004079.1",3432,5110,"HaLaN_27437","uncharacterized protein HaLaN_27437, partial"
"Un","BLLF01004079.1",5525,7319,"HaLaN_27438","uncharacterized protein HaLaN_27438, partial"
"Un","BLLF01004079.1",7756,9882,"HaLaN_27439","hypothetical protein HaLaN_27439, partial"
"Un","BLLF01004080.1",1930,9109,"HaLaN_27440","uncharacterized protein HaLaN_27440, partial"
"Un","BLLF01004081.1",1,1173,"HaLaN_27441","uncharacterized protein HaLaN_27441, partial"
"Un","BLLF01004081.1",5087,6830,"HaLaN_27442","hypothetical protein HaLaN_27442, partial"
"Un","BLLF01004081.1",9702,10396,"HaLaN_27443","hypothetical protein HaLaN_27443, partial"
"Un","BLLF01004082.1",10088,10644,"HaLaN_27444","hypothetical protein HaLaN_27444"
"Un","BLLF01004082.1",13151,14271,"HaLaN_27445","hypothetical protein HaLaN_27445"
"Un","BLLF01004083.1",573,4757,"HaLaN_27446","predicted protein"
"Un","BLLF01004083.1",4768,9856,"HaLaN_27448","histone methyltransferase, partial"
"Un","BLLF01004084.1",424,1458,"HaLaN_27449","isoleucine--tRNA cytoplasmic isoform B, partial"
"Un","BLLF01004084.1",3972,4462,"HaLaN_27450","uncharacterized protein HaLaN_27450, partial"
"Un","BLLF01004084.1",6022,6889,"HaLaN_27451","uncharacterized protein HaLaN_27451, partial"
"Un","BLLF01004084.1",8606,10162,"HaLaN_27452","tRNA-synt_1 domain-containing protein"
"Un","BLLF01004085.1",377,788,"HaLaN_27453","VOC domain-containing protein"
"Un","BLLF01004085.1",5152,5254,"HaLaN_27454","hypothetical protein HaLaN_27454, partial"
"Un","BLLF01004086.1",3577,4596,"HaLaN_27455","hypothetical protein HaLaN_27455, partial"
"Un","BLLF01004086.1",6079,9310,"HaLaN_27456","guanylate cyclase domain-containing protein, partial"
"Un","BLLF01004087.1",61,536,"HaLaN_27457","reverse-transcriptase"
"Un","BLLF01004088.1",30,732,"HaLaN_27460","uncharacterized protein HaLaN_27460, partial"
"Un","BLLF01004088.1",2836,3365,"HaLaN_27461","hypothetical protein HaLaN_27461, partial"
"Un","BLLF01004088.1",8752,12839,"HaLaN_27462","uncharacterized protein HaLaN_27462, partial"
"Un","BLLF01004089.1",1161,2122,"HaLaN_27463","hypothetical protein HaLaN_27463"
"Un","BLLF01004089.1",10246,10389,"HaLaN_27465","hypothetical protein HaLaN_27465, partial"
"Un","BLLF01004090.1",5940,7127,"HaLaN_27466","glyco_trans_2-like domain-containing protein, partial"
"Un","BLLF01004090.1",8737,9964,"HaLaN_27467","uncharacterized protein HaLaN_27467, partial"
"Un","BLLF01004091.1",7232,9430,"HaLaN_27468","hypothetical protein HaLaN_27468"
"Un","BLLF01004092.1",4734,5369,"HaLaN_27469","hypothetical protein HaLaN_27469"
