Gene ID	GO	KO	KOG	ENZYME	PANTHER
e_gw1.4.238.1	GO:0005515 GO:0003677 GO:0005622	K11446		1.14.11.-	PTHR10694 PTHR10694:SF8
e_gw1.4.17.1	GO:0006810 GO:0055085 GO:0016020 GO:0015171 GO:0003333		KOG1289		PTHR11785 PTHR11785:SF13
e_gw1.4.567.1	GO:0004672 GO:0005524 GO:0006468		KOG1163		PTHR11909:SF18 PTHR11909
e_gw1.4.432.1	GO:0004553 GO:0005975 GO:0004565 GO:0009341				
e_gw1.4.792.1	GO:0003735 GO:0006412 GO:0005840		KOG3257		PTHR11661
e_gw1.4.585.1	GO:0003924 GO:0005525 GO:0015093 GO:0015684 GO:0016021 GO:0003723 GO:0007264 GO:0005622	K03595	KOG1423		PTHR11649 PTHR11649:SF3
e_gw1.4.143.1	GO:0005315 GO:0006817 GO:0016020	K14640	KOG2493		PTHR11101:SF7 PTHR11101
e_gw1.4.497.1	GO:0006629 GO:0055114 GO:0016491		KOG2987		
e_gw1.4.731.1	GO:0016491 GO:0008152 GO:0003824 GO:0050662 GO:0044237 GO:0070402 GO:0055114	K11150	KOG0725	1.1.1.-	PTHR24322
e_gw1.4.602.1	GO:0017004 GO:0055114 GO:0016020				
e_gw1.4.725.1	GO:0047750 GO:0016125 GO:0005783 GO:0016021	K01824	KOG4826	5.3.3.5	PTHR14207
e_gw1.4.743.1	GO:0006796				
e_gw1.4.253.1	GO:0022857 GO:0055085 GO:0016021		KOG0254		PTHR24063 PTHR24063:SF116
e_gw1.4.750.1	GO:0016020		KOG2881		PTHR12608
e_gw1.4.214.1	GO:0004252 GO:0006508		KOG1320		PTHR22939 PTHR22939:SF1
e_gw1.4.79.1	GO:0005524 GO:0016887	K06027	KOG0741	3.6.4.6	PTHR23078
e_gw1.4.144.1	GO:0004672 GO:0005524 GO:0006468		KOG1164		PTHR11909:SF20 PTHR11909
e_gw1.4.483.1	GO:0016787		KOG4313		PTHR13622 PTHR13622:SF2
e_gw1.4.204.1					
e_gw1.4.797.1	GO:0003700 GO:0006355	K09285			PTHR11795:SF332 PTHR11795
e_gw1.4.458.1	GO:0009001 GO:0006535 GO:0005737	K00640	KOG4750	2.3.1.30	PTHR23416:SF8 PTHR23416
e_gw1.4.180.1	GO:0006810 GO:0055085 GO:0016020 GO:0015171 GO:0003333		KOG1289		PTHR11785 PTHR11785:SF13
e_gw1.4.122.1	GO:0005315 GO:0006817 GO:0016020		KOG2493		PTHR11101:SF7 PTHR11101
e_gw1.4.155.1	GO:0042393				PTHR14140:SF1 PTHR14140
e_gw1.4.24.1	GO:0003676 GO:0005524 GO:0008026 GO:0004386 GO:0003677 GO:0016787				PTHR11752 PTHR11752:SF2
e_gw1.4.94.1	GO:0005524 GO:0016887	K06184	KOG0066		PTHR19211:SF14 PTHR19211
e_gw1.4.184.1	GO:0005515		KOG0315		PTHR13720
e_gw1.4.89.1	GO:0019867				PTHR12815 PTHR12815:SF6
e_gw1.4.499.1	GO:0020037		KOG0537		
e_gw1.4.457.1	GO:0005524				PTHR20953
e_gw1.4.454.1	GO:0003777 GO:0005524 GO:0007018				PTHR24115 PTHR24115:SF170
e_gw1.4.599.1	GO:0008168 GO:0008152		KOG3045		PTHR12787
e_gw1.4.665.1	GO:0004252 GO:0016021		KOG2632		PTHR22790 PTHR22790:SF13
e_gw1.4.291.1	GO:0004672 GO:0005524 GO:0006468 GO:0005515	K12796	KOG0617		PTHR23155
e_gw1.4.91.1	GO:0008236 GO:0006508 GO:0004252		KOG2237		PTHR11757 PTHR11757:SF3
e_gw1.4.18.1	GO:0000166 GO:0046872 GO:0003824 GO:0008152	K01552	KOG0209	3.6.3.-	PTHR24093:SF48 PTHR24093
gw1.14.46.1	GO:0016779 GO:0003723 GO:0004652 GO:0043631 GO:0005634 GO:0006351	K14376	KOG2245	2.7.7.19	PTHR10682:SF5 PTHR10682
e_gw1.4.50.1	GO:0005515 GO:0006364 GO:0032040	K14555	KOG0319		PTHR19854 PTHR19854:SF22
e_gw1.4.715.1	GO:0008236 GO:0006508 GO:0016787	K06999	KOG2112		PTHR10655 PTHR10655:SF6
e_gw1.4.255.1	GO:0005525 GO:0015093 GO:0015684 GO:0016021 GO:0000166 GO:0005622 GO:0003924 GO:0000287		KOG1489		PTHR11702:SF3 PTHR11702
e_gw1.4.176.1	GO:0006810 GO:0055085 GO:0016020 GO:0015171 GO:0003333		KOG1289		PTHR11785 PTHR11785:SF13
e_gw1.4.553.1	GO:0008270				
e_gw1.4.232.1	GO:0016491 GO:0050660 GO:0055114 GO:0045454	K00384	KOG0404	1.8.1.9	PTHR22912 PTHR22912:SF51
e_gw1.4.182.1	GO:0006810 GO:0055085 GO:0016020 GO:0015171 GO:0003333		KOG1289		PTHR11785 PTHR11785:SF13
e_gw1.4.485.1	GO:0046854	K01092	KOG2951	3.1.3.25	PTHR20854:SF10 PTHR20854
e_gw1.4.349.1	GO:0008270 GO:0070403 GO:0006476 GO:0016811 GO:0006355 GO:0006342	K11416	KOG1905	2.4.2.31	PTHR11085
e_gw1.5.524.1	GO:0005509 GO:0015979 GO:0009523 GO:0009654 GO:0019898				
e_gw1.5.519.1	GO:0005198 GO:0009507				
e_gw1.5.143.1	GO:0051258 GO:0003924 GO:0005525 GO:0007017 GO:0005874	K10389	KOG1374		PTHR11588 PTHR11588:SF7
e_gw1.5.466.1	GO:0003676	K11094	KOG4206		PTHR10501
e_gw1.5.440.1	GO:0009055 GO:0015035 GO:0045454		KOG3029		PTHR12782:SF5 PTHR12782
e_gw1.5.53.1	GO:0003677 GO:0004003 GO:0005524	K11273	KOG1133	3.6.4.13	PTHR11472:SF5 PTHR11472
e_gw1.5.597.1	GO:0055114 GO:0016491		KOG1575		PTHR11732:SF88 PTHR11732
e_gw1.5.18.1	GO:0003677 GO:0005524 GO:0003676 GO:0008026 GO:0004386				PTHR10799 PTHR10799:SF92
gw1.21.40.1	GO:0003676 GO:0005524 GO:0008026 GO:0004386 GO:0003677 GO:0016787		KOG0342		PTHR24031 PTHR24031:SF24
e_gw1.5.322.1	GO:0004672 GO:0005524 GO:0006468		KOG0660		PTHR24057 PTHR24057:SF123
e_gw1.5.360.1	GO:0004672 GO:0005524 GO:0006468	K04424	KOG0192	2.7.11.25	PTHR23257:SF80 PTHR23257
e_gw1.5.455.1	GO:0008168 GO:0008152				PTHR10108 PTHR10108:SF289
e_gw1.5.370.1	GO:0016307 GO:0046488	K00921		2.7.1.150	PTHR23086 PTHR23086:SF7
e_gw1.5.254.1	GO:0008508 GO:0006814 GO:0016020	K03325			PTHR10361 PTHR10361:SF0
e_gw1.5.60.1	GO:0003676 GO:0005524 GO:0008026 GO:0004386 GO:0005515	K13177	KOG0349	3.6.4.13	PTHR24031 PTHR24031:SF155
e_gw1.5.375.1	GO:0004733 GO:0010181 GO:0055114		KOG3374		PTHR13343:SF4 PTHR13343
e_gw1.5.624.1	GO:0046872 GO:0030001		KOG1603		PTHR22814
e_gw1.5.471.1	GO:0003824 GO:0050662 GO:0044237		KOG4288		PTHR12126 PTHR12126:SF2
e_gw1.5.117.1	GO:0004553 GO:0005975				PTHR22298:SF3 PTHR22298
e_gw1.5.46.1	GO:0003676 GO:0005524 GO:0008026 GO:0004386		KOG4150		PTHR24031 PTHR24031:SF166
e_gw1.5.531.1	GO:0016788 GO:0019478 GO:0005737	K07560	KOG3323	3.1.-.-	PTHR10472
e_gw1.5.159.1	GO:0004181 GO:0008270 GO:0006508		KOG2649		PTHR11532 PTHR11532:SF1
e_gw1.5.16.1	GO:0003924 GO:0005525	K14536	KOG0467	3.6.5.-	PTHR23115:SF3 PTHR23115
e_gw1.5.290.1	GO:0008324 GO:0006812 GO:0055085 GO:0016021		KOG1482		PTHR11562
e_gw1.5.35.1	GO:0005515 GO:0006886 GO:0016192		KOG2066		PTHR12616
e_gw1.5.153.1	GO:0004672 GO:0005524 GO:0006468		KOG0594		PTHR11584:SF259 PTHR11584
e_gw1.5.355.1	GO:0046873 GO:0030001 GO:0055085 GO:0016020		KOG2662		PTHR13890 PTHR13890:SF3
e_gw1.5.206.1	GO:0003723 GO:0009982 GO:0001522 GO:0009451		KOG2553		PTHR11142
e_gw1.5.246.1	GO:0008270 GO:0006281 GO:0006355 GO:0005634	K03142	KOG2807		PTHR12695 PTHR12695:SF2
e_gw1.5.558.1	GO:0003676				PTHR24622:SF284 PTHR24622
e_gw1.5.568.1	GO:0003924 GO:0005525		KOG0446		PTHR11566:SF63 PTHR11566
e_gw1.5.396.1	GO:0016020	K08658	KOG4130	3.4.22.-	PTHR13046
e_gw1.5.274.1	GO:0003777 GO:0005524 GO:0007018	K10395			PTHR24115 PTHR24115:SF174
e_gw1.5.184.1	GO:0008081 GO:0046872		KOG2681		PTHR11373 PTHR11373:SF9
e_gw1.5.41.1	GO:0008237 GO:0008270 GO:0006508	K01256	KOG1046	3.4.11.2	PTHR11533:SF8 PTHR11533
e_gw1.5.486.1	GO:0016787				PTHR22769
e_gw1.5.321.1	GO:0009055 GO:0016491 GO:0055114	K03146	KOG2960		PTHR10617 PTHR10617:SF54
e_gw1.5.212.1	GO:0004672 GO:0005524 GO:0006468	K00924	KOG0580	2.7.1.-	PTHR24343 PTHR24343:SF70
e_gw1.5.342.1	GO:0003824 GO:0008152		KOG2914		PTHR18901
e_gw1.5.426.1	GO:0016881	K10578	KOG0417	6.3.2.19	PTHR24067 PTHR24067:SF15
e_gw1.5.103.1	GO:0005215 GO:0006810 GO:0055085 GO:0016020				PTHR11119 PTHR11119:SF9
e_gw1.5.525.1	GO:0005506 GO:0046872 GO:0009055				
e_gw1.5.181.1	GO:0042558 GO:0003848 GO:0009396	K13941		2.5.1.15 2.7.6.3	PTHR20941:SF1 PTHR20941
e_gw1.5.379.1	GO:0005509 GO:0015979 GO:0009523 GO:0009654 GO:0019898				
e_gw1.5.146.1	GO:0009058	K00703		2.4.1.21	PTHR12526 PTHR12526:SF17
e_gw1.5.602.1	GO:0005506 GO:0016491 GO:0006633 GO:0055114				
e_gw1.5.480.1	GO:0006744		KOG3244		PTHR12922
e_gw1.5.386.1	GO:0003755 GO:0006457		KOG0880		PTHR11071 PTHR11071:SF130
e_gw1.5.49.1	GO:0016849 GO:0009190 GO:0035556				PTHR11920 PTHR11920:SF33
e_gw1.5.236.1	GO:0005515		KOG2130		PTHR12480:SF5 PTHR12480
e_gw1.5.601.1	GO:0003824 GO:0008152	K12663	KOG1681	5.3.3.-	PTHR11941
e_gw1.6.126.1	GO:0008883 GO:0050661 GO:0033014 GO:0055114 GO:0016491 GO:0005737 GO:0004764	K02492		1.2.1.70	PTHR13812 PTHR13812:SF14
e_gw1.6.246.1	GO:0005515				PTHR22884 PTHR22884:SF123
e_gw1.6.122.1	GO:0004553 GO:0005975		KOG0626		PTHR10353 PTHR10353:SF6
e_gw1.6.329.1	GO:0005524 GO:0016887				PTHR24220 PTHR24220:SF212
e_gw1.6.123.1	GO:0016779 GO:0009058	K00975	KOG1322	2.7.7.27	PTHR22572 PTHR22572:SF10
e_gw1.6.130.1	GO:0004553 GO:0005975		KOG0626		PTHR10353
e_gw1.6.97.1	GO:0003855 GO:0004764 GO:0055114 GO:0005737	K13832	KOG0692	1.1.1.25 4.2.1.10	PTHR21089
e_gw1.6.500.1	GO:0003723 GO:0006396	K12589	KOG1612		PTHR11097 PTHR11097:SF5
e_gw1.6.394.1	GO:0004842 GO:0016567 GO:0000151				PTHR24420 PTHR24420:SF528
e_gw1.6.300.1	GO:0055114 GO:0016491		KOG1577		PTHR11732:SF74 PTHR11732
e_gw1.6.286.1	GO:0004553 GO:0005975				PTHR10353
e_gw1.6.288.1	GO:0004298 GO:0051603 GO:0005839 GO:0004175 GO:0006511 GO:0019773	K02730	KOG0182	3.4.25.1	PTHR11599:SF11 PTHR11599
e_gw1.6.178.1	GO:0005515		KOG2919		PTHR13211
e_gw1.6.3.1	GO:0003777 GO:0007018 GO:0030286 GO:0005524 GO:0016887		KOG3595		PTHR10676 PTHR10676:SF36
e_gw1.6.187.1	GO:0015969				PTHR21262
e_gw1.6.228.1	GO:0008677 GO:0055114 GO:0003857 GO:0016491 GO:0006631 GO:0016616 GO:0048037 GO:0004616 GO:0006098		KOG0409		PTHR22981 PTHR22981:SF13
e_gw1.6.241.1	GO:0005515	K02180	KOG1036		PTHR10971
e_gw1.6.231.1	GO:0006511	K14016	KOG1816		PTHR12555
e_gw1.6.303.1	GO:0005542 GO:0016740 GO:0008152				PTHR12234
e_gw1.6.477.1	GO:0016491 GO:0055114 GO:0016616 GO:0030060 GO:0006108	K00026	KOG1494	1.1.1.37	PTHR11540:SF1 PTHR11540
e_gw1.6.469.1	GO:0004665 GO:0008977 GO:0006571 GO:0055114 GO:0004616 GO:0006098 GO:0016491				PTHR11811
e_gw1.6.167.1	GO:0005524		KOG0744		PTHR23077 PTHR23077:SF10
e_gw1.6.386.1	GO:0016021				PTHR15451:SF9 PTHR15451
e_gw1.6.65.1	GO:0008270	K11968	KOG1815		PTHR11685 PTHR11685:SF12
e_gw1.6.373.1	GO:0016192		KOG1743		PTHR21493:SF10 PTHR21493
e_gw1.6.291.1	GO:0005515				PTHR23083
e_gw1.6.518.1	GO:0003854 GO:0016616 GO:0006694 GO:0055114				PTHR14194 PTHR14194:SF17
e_gw1.6.488.1	GO:0005515				PTHR22884 PTHR22884:SF117
e_gw1.6.188.1	GO:0006629 GO:0055114 GO:0016491	K10255		1.14.19.-	PTHR19353
e_gw1.6.272.1	GO:0004672 GO:0005524 GO:0006468 GO:0016773 GO:0009103 GO:0016020	K08269	KOG0583	2.7.11.1	PTHR24348 PTHR24348:SF37
e_gw1.6.9.1	GO:0003676 GO:0004386 GO:0005524		KOG1513		PTHR12706
e_gw1.6.456.1	GO:0008152 GO:0016831 GO:0030170 GO:0019752 GO:0016829 GO:0006520	K04487	KOG1549	2.8.1.7	PTHR11601
e_gw1.6.239.1	GO:0005524 GO:0009378 GO:0006281 GO:0006310 GO:0016887		KOG0737		PTHR23074 PTHR23074:SF17
e_gw1.6.62.1	GO:0005524 GO:0016887 GO:0016020		KOG0061		PTHR19241
e_gw1.6.301.1	GO:0016888	K03424	KOG3020	3.1.21.-	PTHR10060 PTHR10060:SF1
e_gw1.6.131.1	GO:0016491 GO:0050660 GO:0055114	K03885	KOG2495	1.6.99.3	PTHR22915:SF4 PTHR22915
e_gw1.6.140.1	GO:0005524	K00905	KOG0787	2.7.11.4	PTHR11947 PTHR11947:SF9
e_gw1.6.503.1	GO:0016491 GO:0008152 GO:0003854 GO:0016616 GO:0006694 GO:0055114 GO:0003824 GO:0050662 GO:0044237				PTHR10366 PTHR10366:SF122
e_gw1.6.520.1	GO:0015031	K12191	KOG3230		PTHR10476 PTHR10476:SF4
e_gw1.6.68.1	GO:0005524				PTHR23076
e_gw1.6.79.1	GO:0004806 GO:0006629				
e_gw1.6.273.1	GO:0016742 GO:0009058 GO:0016597 GO:0008152 GO:0008864 GO:0006189	K01433	KOG3076	3.5.1.10	PTHR10520:SF7 PTHR10520
e_gw1.6.313.1	GO:0016021 GO:0006888 GO:0005801 GO:0000139	K08495	KOG3208		PTHR21094
e_gw1.6.470.1	GO:0003747 GO:0006415 GO:0016149 GO:0005737	K02835	KOG2726		PTHR11075 PTHR11075:SF9
e_gw1.7.483.1	GO:0005525 GO:0007264 GO:0005634 GO:0005737 GO:0005622		KOG0076		PTHR11711 PTHR11711:SF80
e_gw1.7.56.1	GO:0003677 GO:0005524 GO:0006260 GO:0016851 GO:0015979 GO:0015995	K02542	KOG0480		PTHR11630 PTHR11630:SF43
e_gw1.7.293.1	GO:0003676				PTHR24011
e_gw1.7.423.1	GO:0016491 GO:0050660 GO:0055114 GO:0051537 GO:0009055				PTHR13847:SF20 PTHR13847
e_gw1.7.20.1	GO:0008964 GO:0006099 GO:0015977	K01595		4.1.1.31	
e_gw1.7.472.1	GO:0016746 GO:0008152		KOG2847		PTHR12497
e_gw1.7.180.1	GO:0000166 GO:0004812 GO:0005524 GO:0006418 GO:0005737 GO:0004827 GO:0006433 GO:0006412	K01881	KOG4163	6.1.1.15	PTHR11451 PTHR11451:SF6
e_gw1.7.380.1	GO:0005506 GO:0009055 GO:0020037				
e_gw1.7.351.1	GO:0016020				PTHR19241
e_gw1.7.387.1	GO:0006457	K01802	KOG0544	5.2.1.8	PTHR10516
e_gw1.7.133.1	GO:0004096 GO:0020037 GO:0055114 GO:0006979 GO:0005506		KOG0047		PTHR11465
e_gw1.7.394.1	GO:0016020				
e_gw1.7.219.1	GO:0008299 GO:0016765 GO:0015979	K05356	KOG0776	2.5.1.84 2.5.1.85	PTHR12001 PTHR12001:SF18
e_gw1.7.235.1	GO:0004425	K01609	KOG4201	4.1.1.48	PTHR22854 PTHR22854:SF2
e_gw1.7.464.1	GO:0008168		KOG2782		PTHR11265
e_gw1.7.325.1	GO:0003824		KOG0700		PTHR13832 PTHR13832:SF89
e_gw1.7.115.1	GO:0005515	K03353	KOG1173		PTHR12558 PTHR12558:SF9
e_gw1.7.108.1	GO:0005515	K11807			PTHR15574 PTHR15574:SF6
e_gw1.7.32.1	GO:0003677 GO:0003918 GO:0006265 GO:0005694 GO:0003917	K03163	KOG0981	5.99.1.2	PTHR10290
e_gw1.7.245.1	GO:0003777 GO:0005524 GO:0007018	K10394			PTHR24115 PTHR24115:SF161
e_gw1.7.122.1	GO:0020037 GO:0009055 GO:0055114 GO:0016491 GO:0030151	K00387	KOG0535	1.8.3.1	PTHR19372
e_gw1.7.340.1	GO:0015078 GO:0015986 GO:0045263 GO:0000276	K02109		3.6.3.14	
e_gw1.7.379.1	GO:0003723	K13095			PTHR11208 PTHR11208:SF6
e_gw1.7.203.1	GO:0003676 GO:0008168 GO:0032259		KOG2198		PTHR22808 PTHR22808:SF1
e_gw1.7.242.1	GO:0016491 GO:0055114		KOG2665		PTHR13847:SF22 PTHR13847
e_gw1.7.413.1	GO:0003676 GO:0005524 GO:0008026 GO:0004386	K14442	KOG0920	3.6.4.13	PTHR18934:SF68 PTHR18934
e_gw1.7.153.1	GO:0004185 GO:0006508	K08249	KOG1282	4.1.2.11	PTHR11802 PTHR11802:SF8
e_gw1.7.211.1	GO:0051205 GO:0016021	K03217			PTHR12428 PTHR12428:SF12
e_gw1.7.246.1	GO:0003777 GO:0005524 GO:0007018	K11498			PTHR24115 PTHR24115:SF177
e_gw1.7.215.1	GO:0003924 GO:0005525 GO:0015093 GO:0015684 GO:0016021 GO:0005622	K14538	KOG2484		PTHR11089:SF14 PTHR11089
e_gw1.7.147.1	GO:0004672 GO:0005524 GO:0006468 GO:0003676 GO:0008270 GO:0016891 GO:0006397		KOG0583		PTHR13954
e_gw1.7.261.1	GO:0016787				PTHR17630 PTHR17630:SF20
e_gw1.7.158.1	GO:0016851				
e_gw1.7.87.1	GO:0000166 GO:0004812 GO:0005524 GO:0006418 GO:0005737 GO:0006412	K01893	KOG0555	6.1.1.22	PTHR22594:SF6 PTHR22594
e_gw1.7.169.1	GO:0004177 GO:0008270 GO:0006508	K01267	KOG2596	3.4.11.21	PTHR10761 PTHR10761:SF2
gw1.6.63.1	GO:0006423 GO:0006412 GO:0005737 GO:0005524 GO:0004817 GO:0000166	K01883	KOG2007	6.1.1.16	PTHR10890 PTHR10890:SF3
e_gw1.7.258.1	GO:0003676 GO:0008168 GO:0032259 GO:0001510	K00599	KOG1099	2.1.1.-	PTHR10920 PTHR10920:SF13
e_gw1.8.288.1	GO:0003723				PTHR10287
e_gw1.8.4.1	GO:0004553 GO:0005975		KOG0470		PTHR10357:SF22 PTHR10357
e_gw1.8.284.1	GO:0006886		KOG1586		PTHR13768:SF8 PTHR13768
e_gw1.8.91.1	GO:0055085 GO:0016021		KOG1330		PTHR24003 PTHR24003:SF22
e_gw1.8.343.1	GO:0003735 GO:0006412 GO:0005622 GO:0005840	K02934	KOG1694		PTHR10715
e_gw1.8.422.1	GO:0045454 GO:0015035 GO:0009055 GO:0006662		KOG0907		PTHR10438:SF16 PTHR10438
e_gw1.8.258.1	GO:0003824	K10684	KOG2014	6.3.2.19	PTHR10953
e_gw1.8.269.1	GO:0004797 GO:0005524	K00857	KOG3125	2.7.1.21	PTHR11441
e_gw1.8.96.1	GO:0009055 GO:0016491 GO:0055114 GO:0050660 GO:0008033		KOG0029		PTHR10742:SF30 PTHR10742
e_gw1.8.189.1	GO:0003747 GO:0006415 GO:0016149 GO:0005737		KOG2726		PTHR11075 PTHR11075:SF38
e_gw1.8.175.1	GO:0005515				PTHR24413 PTHR24413:SF176
e_gw1.8.246.1	GO:0016799 GO:0006281				PTHR12159:SF6 PTHR12159
e_gw1.8.161.1	GO:0016787 GO:0016788 GO:0006397		KOG2863		PTHR12849
e_gw1.8.125.1	GO:0009055 GO:0016491 GO:0055114 GO:0016705 GO:0016117 GO:0004497		KOG2614		PTHR13789 PTHR13789:SF6
e_gw1.8.451.1	GO:0004842 GO:0016567 GO:0000151				PTHR26393 PTHR26393:SF497
e_gw1.8.52.1	GO:0016810 GO:0006807	K01950	KOG2303	6.3.5.1	PTHR23090 PTHR23090:SF1
e_gw1.8.216.1	GO:0005506 GO:0016491 GO:0006633 GO:0055114	K00227	KOG0872	1.14.21.6	PTHR11863 PTHR11863:SF2
e_gw1.8.203.1	GO:0016624 GO:0008152		KOG0225		PTHR11516 PTHR11516:SF4
e_gw1.8.266.1	GO:0003824 GO:0008152				PTHR21631 PTHR21631:SF4
e_gw1.8.36.1	GO:0003824 GO:0051536				PTHR22976:SF4 PTHR22976
e_gw1.8.275.1	GO:0004672 GO:0005524 GO:0006468		KOG1187		PTHR23257:SF68 PTHR23257
e_gw1.8.404.1	GO:0003700 GO:0006355				PTHR11795:SF332 PTHR11795
e_gw1.8.293.1	GO:0004553 GO:0005975				
e_gw1.8.101.1	GO:0016773 GO:0005515	K06642		2.7.11.1	PTHR11139:SF8 PTHR11139
e_gw1.8.243.1	GO:0008234 GO:0006508				PTHR12411:SF14 PTHR12411
e_gw1.8.409.1	GO:0006888 GO:0005801 GO:0005622		KOG3487		PTHR12403:SF1 PTHR12403
e_gw1.8.371.1	GO:0016746 GO:0008152				
e_gw1.8.415.1	GO:0003676 GO:0008270				PTHR14493 PTHR14493:SF7
e_gw1.8.417.1	GO:0016853	K09579	KOG3258	5.2.1.8	PTHR10657:SF3 PTHR10657
e_gw1.8.452.1	GO:0004842 GO:0016567 GO:0000151				PTHR22849
gw1.4.147.1	GO:0055114 GO:0004497		KOG2614		PTHR13789 PTHR13789:SF42
e_gw1.8.184.1	GO:0016740 GO:0030170 GO:0009058 GO:0008152 GO:0006520 GO:0016769		KOG0257		PTHR11751 PTHR11751:SF125
e_gw1.8.390.1	GO:0015976 GO:0008270 GO:0004089		KOG3945		PTHR11002 PTHR11002:SF2
e_gw1.8.237.1	GO:0004659 GO:0016021	K12501			PTHR11048 PTHR11048:SF1
e_gw1.8.299.1	GO:0016020 GO:0009765				PTHR21649
e_gw1.8.219.1	GO:0016491 GO:0008152 GO:0009058		KOG1205		PTHR24322:SF44 PTHR24322
e_gw1.8.127.1	GO:0016881 GO:0006464 GO:0005622		KOG0170		PTHR11254 PTHR11254:SF145
e_gw1.8.423.1	GO:0008124 GO:0006729		KOG4073		PTHR12599
e_gw1.9.431.1	GO:0005515		KOG2444		PTHR22840:SF2 PTHR22840
e_gw1.9.69.1	GO:0005515	K11143	KOG1587		PTHR12442 PTHR12442:SF7
e_gw1.9.293.1	GO:0003723		KOG4837		PTHR10436:SF44 PTHR10436
e_gw1.9.130.1	GO:0055085 GO:0016021		KOG1330		PTHR24003 PTHR24003:SF22
e_gw1.9.343.1	GO:0003755 GO:0006457	K01802	KOG0880	5.2.1.8	PTHR11071:SF121 PTHR11071
e_gw1.9.175.1	GO:0008324 GO:0006812 GO:0055085 GO:0016021		KOG1482		PTHR11562 PTHR11562:SF10
e_gw1.9.160.1	GO:0004553 GO:0005975	K07407	KOG2366	3.2.1.22	PTHR11452
e_gw1.9.227.1	GO:0003676 GO:0005622	K12840	KOG1996		PTHR13288 PTHR13288:SF8
e_gw1.9.170.1	GO:0016884		KOG1211		PTHR11895 PTHR11895:SF6
e_gw1.9.132.1	GO:0005515	K14553	KOG2055		PTHR18359
e_gw1.9.373.1	GO:0003677 GO:0046983 GO:0043565 GO:0006355 GO:0005634 GO:0003700	K09260			PTHR11945 PTHR11945:SF39
e_gw1.9.299.1	GO:0008236 GO:0006508				PTHR11010 PTHR11010:SF14
e_gw1.9.151.1	GO:0004553 GO:0005975	K07407	KOG2366	3.2.1.22	PTHR11452
e_gw1.9.393.1	GO:0003735 GO:0006412 GO:0005622 GO:0005840		KOG0407		PTHR11759 PTHR11759:SF3
e_gw1.9.426.1	GO:0045454 GO:0005509	K09580	KOG0190	5.3.4.1	PTHR18929 PTHR18929:SF32
e_gw1.9.139.1	GO:0004571 GO:0005509 GO:0016020	K10085	KOG2429		PTHR11742 PTHR11742:SF19
e_gw1.9.196.1	GO:0031072		KOG0691		PTHR24076 PTHR24076:SF72
e_gw1.9.302.1	GO:0005215 GO:0006810 GO:0016020				PTHR19139
e_gw1.9.320.1	GO:0003854 GO:0016616 GO:0006694 GO:0055114 GO:0003824 GO:0050662 GO:0044237				PTHR15020:SF11 PTHR15020
e_gw1.9.44.1	GO:0005524 GO:0004222 GO:0006508 GO:0016887		KOG0737		PTHR23076 PTHR23076:SF10
e_gw1.9.59.1	GO:0005524 GO:0016887 GO:0016020		KOG0061		PTHR19241 PTHR19241:SF23
e_gw1.9.362.1	GO:0006357 GO:0016592				PTHR13104
e_gw1.9.23.1	GO:0004559 GO:0005975 GO:0015923 GO:0006013 GO:0004553 GO:0008270	K01191	KOG1959	3.2.1.24	PTHR11607 PTHR11607:SF3
e_gw1.9.257.1	GO:0016787 GO:0003723 GO:0030145	K12613		3.-.-.-	PTHR23114 PTHR23114:SF3
e_gw1.9.386.1	GO:0003777 GO:0005524 GO:0007018	K10402			PTHR24115 PTHR24115:SF61
gw1.9.70.1	GO:0003677 GO:0008270 GO:0005515	K11314	KOG0457		PTHR12374 PTHR12374:SF12
e_gw1.9.325.1	GO:0003924 GO:0005525	K12272	KOG0090		PTHR19326
e_gw1.9.56.1	GO:0003676 GO:0005524 GO:0008026 GO:0004386	K13181	KOG0338	3.6.4.13	PTHR24031 PTHR24031:SF19
e_gw1.9.267.1	GO:0004672 GO:0005524 GO:0006468	K08866	KOG0198	2.7.12.1	PTHR22974:SF4 PTHR22974
e_gw1.9.200.1	GO:0016881 GO:0006464 GO:0005622		KOG0940		PTHR11254 PTHR11254:SF68
e_gw1.9.419.1	GO:0003677 GO:0003916 GO:0006265 GO:0005694 GO:0003917	K03165	KOG1957	5.99.1.2	PTHR11390
e_gw1.9.236.1	GO:0008233 GO:0006508				PTHR10381 PTHR10381:SF2
e_gw1.9.340.1	GO:0016998				
e_gw1.9.63.1	GO:0003910 GO:0005524 GO:0006281 GO:0006310 GO:0003677		KOG0967		PTHR10459
e_gw1.10.366.1	GO:0003723 GO:0009982 GO:0001522 GO:0009451	K01855	KOG4393	5.4.99.-	PTHR11142
e_gw1.10.46.1	GO:0006904 GO:0016192		KOG1302		PTHR11679:SF1 PTHR11679
e_gw1.10.438.1	GO:0016209 GO:0016491 GO:0055114				
e_gw1.10.216.1	GO:0003777 GO:0005524 GO:0007018				PTHR24115:SF366 PTHR24115
e_gw1.10.485.1	GO:0004129 GO:0005739	K02267		1.9.3.1	PTHR11387 PTHR11387:SF2
e_gw1.10.200.1	GO:0016779 GO:0009058	K03241	KOG1462		PTHR22572 PTHR22572:SF8
e_gw1.10.419.1	GO:0005515	K11866		3.1.2.15	PTHR12947
e_gw1.10.32.1	GO:0003824 GO:0008152	K01662	KOG0523	2.2.1.7	PTHR11624 PTHR11624:SF20
