Gene ID	GO	KO
kfl00010_0680	GO:0005975 GO:0004553	K01193
kfl00011_0020	GO:0006066 GO:0055114 GO:0008812 GO:0050660 GO:0016614	K15403
kfl00011_0050	GO:0006629 GO:0016788	
kfl00011_0060	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00011_0080	GO:0005515 GO:0008270	
kfl00011_0090	GO:0018106 GO:0016310 GO:0006355 GO:0007165 GO:0000160 GO:0016020 GO:0005524 GO:0004673 GO:0016772 GO:0000156 GO:0000155	
kfl00011_0100	GO:0003677 GO:0005515	
kfl00011_0120	GO:0006457 GO:0005488 GO:0031072 GO:0005515 GO:0051082	K09518
kfl00011_0150	GO:0016021	
kfl00011_0170	GO:0016020 GO:0016772	K00981
kfl00011_0260	GO:0005515	
kfl00011_0270	GO:0008152 GO:0016811	
kfl00011_0280	GO:0005515	
kfl00011_0320	GO:0005975 GO:0004553	
kfl00011_0330	GO:0008152 GO:0046470 GO:0016020 GO:0005509 GO:0003824 GO:0004630 GO:0005515	K01115
kfl00011_0350	GO:0003676 GO:0008270	
kfl00011_0370	GO:0030154 GO:0016020	
kfl00011_0410	GO:0006855 GO:0055085 GO:0016020 GO:0015297 GO:0015238	K03327
kfl00011_0430	GO:0005488 GO:0005515	
kfl00011_0440	GO:0005488 GO:0005515	
kfl00012_0020	GO:0003677 GO:0005515	
kfl00012_0030	GO:0055114 GO:0016491 GO:0046914	
kfl00012_0040	GO:0009103 GO:0005737 GO:0008690	K00979
kfl00012_0050	GO:0045454 GO:0006749 GO:0055114 GO:0005737 GO:0050661 GO:0015036 GO:0050660 GO:0004362 GO:0016491 GO:0016668	K00383
kfl00012_0060	GO:0005975 GO:0016868	
kfl00012_0080	GO:0016117 GO:0055114 GO:0016719 GO:0016491	K00514
kfl00012_0090	GO:0055114 GO:0006979 GO:0004096 GO:0020037	K03781
kfl00012_0100	GO:0008152 GO:0005992 GO:0003824	K16055
kfl00012_0110	GO:0006476 GO:0070403 GO:0008270	K11412
kfl00012_0130	GO:0006281 GO:0006284 GO:0051539 GO:0003677 GO:0003824 GO:0004519	K10773
kfl00012_0140	GO:0006355 GO:0005634	K12580
kfl00012_0150	GO:0005488 GO:0005515	
kfl00012_0160	GO:0006457 GO:0031072 GO:0051082	K09529
kfl00012_0170	GO:0003676 GO:0000166 GO:0008270	K12872
kfl00012_0180	GO:0043231 GO:0051537	
kfl00012_0190	GO:0015671 GO:0020037 GO:0005506 GO:0019825	
kfl00012_0260	GO:0003676 GO:0000166	K12840
kfl00012_0280	GO:0034227 GO:0005737	K12161
kfl00012_0290	GO:0006811 GO:0055085 GO:0016020 GO:0005216	
kfl00012_0310	GO:0005525 GO:0003924	K03267
kfl00012_0320	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00012_0340	GO:0015937 GO:0005524 GO:0004140	K00859
kfl00012_0380	GO:0005488 GO:0005515	K09553
kfl00012_0390	GO:0005783 GO:0016021	K13250
kfl00012_0430	GO:0005634 GO:0005524 GO:0016887 GO:0005488 GO:0017111 GO:0000166	K03235
kfl00012_0460	GO:0005488 GO:0031072	K09533
kfl00012_0500	GO:0009664 GO:0005576	
kfl00012_0530	GO:0016787	
kfl00012_0550	GO:0006508 GO:0004181 GO:0008270	
kfl00012_0580	GO:0016559 GO:0005779	
kfl00012_0590	GO:0005488	K20302
kfl00012_0600	GO:0016070 GO:0005488	
kfl00012_0610	GO:0016998	
kfl00012_0620	GO:0016070 GO:0005488	
kfl00013_0020	GO:0000166	
kfl00013_0060	GO:0005488 GO:0005515	
kfl00013_0120	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00013_0150	GO:0005975 GO:0004556 GO:0005509 GO:0003824 GO:0043169	K01176
kfl00013_0160	GO:0005515	
kfl00013_0170	GO:0005515	
kfl00013_0180	GO:0005515	
kfl00013_0200	GO:0016787	K18447
kfl00013_0220	GO:0005515	K16462
kfl00013_0250	GO:0005515	
kfl00013_0260	GO:0006468 GO:0007165 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00013_0290	GO:0006096 GO:0003824 GO:0004332	K01623
kfl00013_0310	GO:0006886 GO:0016192 GO:0030126 GO:0005737 GO:0030117 GO:0005488 GO:0005198	K17301
kfl00013_0320	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00013_0330	GO:0008152 GO:0003824	K01557
kfl00013_0350	GO:0005975 GO:0030246 GO:0003824 GO:0004553	
kfl00013_0360	GO:0005975 GO:0030246 GO:0003824 GO:0004553	K01179
kfl00013_0370	GO:0005622 GO:0003677 GO:0043565	K21751
kfl00013_0400	GO:0006629 GO:0005515 GO:0004806	
kfl00013_0410	GO:0016020	
kfl00013_0430	GO:0006281 GO:0003677 GO:0003824 GO:0016788 GO:0004518	K10746
kfl00013_0460	GO:0044238 GO:0005488	
kfl00013_0470	GO:0006457 GO:0003676 GO:0000166 GO:0003755 GO:0008270	K12735
kfl00013_0510	GO:0008152 GO:0003824	
kfl00013_0520	GO:0006468 GO:0005524 GO:0005509 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00013_0540	GO:0006303 GO:0005958 GO:0005634 GO:0004003 GO:0003677 GO:0005488 GO:0003676	K10884
kfl00013_0600	GO:0008152 GO:0000166 GO:0016491	
kfl00013_0610	GO:0008152 GO:0000166 GO:0016491	
kfl00013_0620	GO:0006479 GO:0005737 GO:0008276	
kfl00013_0630	GO:0005488 GO:0005515	
kfl00014_0010	GO:0006468 GO:0005524 GO:0005515 GO:0004672 GO:0004674 GO:0004713 GO:0016772 GO:0008270	
kfl00014_0030	GO:0008270	
kfl00014_0060	GO:0006457 GO:0005524 GO:0017111 GO:0000166 GO:0051082	K03544
kfl00014_0070	GO:0007165 GO:0000159 GO:0005488	K11584
kfl00014_0100	GO:0005524 GO:0008026 GO:0004386 GO:0003676	K13025
kfl00014_0130	GO:0016757	K13648
kfl00014_0140	GO:0019752 GO:0006536 GO:0016831 GO:0003824 GO:0004351 GO:0030170	K01580
kfl00014_0150	GO:0005515 GO:0008270	K03868
kfl00014_0160	GO:0016311 GO:0006470 GO:0016791 GO:0004725 GO:0008138	K04459
kfl00014_0200	GO:0009058 GO:0009250 GO:0009011	K00703
kfl00014_0220	GO:0005737 GO:0005515	
kfl00014_0230	GO:0055114 GO:0016209 GO:0016491	
kfl00014_0240	GO:0005515	
kfl00014_0250	GO:0055114 GO:0016209 GO:0016491	K03564
kfl00014_0300	GO:0008270	
kfl00014_0310	GO:0003676	
kfl00014_0330	GO:0046854	K01092
kfl00014_0340	GO:0016881	K10573
kfl00014_0370	GO:0006413 GO:0003743	
kfl00014_0380	GO:0009507 GO:0005198	
kfl00014_0390	GO:0005634	K10744
kfl00014_0400	GO:0006241 GO:0006183 GO:0006228 GO:0006165 GO:0005524 GO:0004550	K20790
kfl00014_0410	GO:0048208	K20353
kfl00014_0440	GO:0005515	K22868
kfl00014_0460	GO:0005515	
kfl00014_0480	GO:0006457 GO:0003755	
kfl00014_0510	GO:0005515 GO:0008270	
kfl00014_0530	GO:0005488	K14794
kfl00014_0550	GO:0005634 GO:0003677	
kfl00014_0580	GO:0005515	
kfl00014_0600	GO:0006810	
kfl00014_0620	GO:0005515	
kfl00014_0630	GO:0005515	K14294
kfl00014_0660	GO:0003824 GO:0016787 GO:0008270	K15442
kfl00014_0690	GO:0006289 GO:0003677 GO:0004518	
kfl00015_0030	GO:0009190 GO:0035556 GO:0006355 GO:0000160 GO:0005488 GO:0016849 GO:0000156	
kfl00015_0040	GO:0008152 GO:0008168	
kfl00015_0050	GO:0006807 GO:0016151	K03190
kfl00015_0060	GO:0006807 GO:0016151	K03188
kfl00015_0070	GO:0009107 GO:0006464 GO:0005737 GO:0003824 GO:0016415	K03801
kfl00015_0080	GO:0006807 GO:0019627 GO:0016787 GO:0016810 GO:0016151 GO:0009039	K01427
kfl00015_0100	GO:0044237 GO:0003824 GO:0050662 GO:0000166	K06118
kfl00015_0110	GO:0003723 GO:0003676 GO:0008270	
kfl00015_0120	GO:0072488 GO:0006470 GO:0016020 GO:0008287 GO:0008519 GO:0003824 GO:0004722	K01102
kfl00015_0160	GO:0009396 GO:0055114 GO:0003824 GO:0004488 GO:0000166	
kfl00015_0180	GO:0015074 GO:0006278 GO:0006508 GO:0003723 GO:0003964 GO:0004190 GO:0003676	K11373
kfl00015_0200	GO:0005515	
kfl00015_0210	GO:0005515 GO:0008270	
kfl00015_0230	GO:0006777	K21232
kfl00015_0240	GO:0018106 GO:0016310 GO:0006355 GO:0007165 GO:0000160 GO:0016020 GO:0005524 GO:0004673 GO:0016772 GO:0000156 GO:0000155	
kfl00015_0250	GO:0003676 GO:0000166 GO:0005515	K13093
kfl00015_0260	GO:0003993	
kfl00015_0270	GO:0009451 GO:0001522 GO:0003723 GO:0009982	
kfl00015_0290	GO:0006414 GO:0005622 GO:0005515 GO:0003746	
kfl00015_0310	GO:0005515	
kfl00015_0340	GO:0005488 GO:0044183	K06692
kfl00015_0350	GO:0005524 GO:0017111 GO:0000166	
kfl00015_0360	GO:0008152 GO:0055114 GO:0004097 GO:0016491	
kfl00015_0380	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	K06633
kfl00015_0390	GO:0006355 GO:0046983 GO:0043565 GO:0003700	K14432
kfl00015_0410	GO:0008152 GO:0016208 GO:0003987 GO:0003824	K01895
kfl00015_0420	GO:0006030 GO:0005576 GO:0008061	
kfl00015_0430	GO:0003676 GO:0008270	
kfl00015_0470	GO:0005524 GO:0017111 GO:0000166	
kfl00015_0490	GO:0016567 GO:0000151 GO:0004842	
kfl00015_0500	GO:0006886 GO:0006913 GO:0015031 GO:0007165 GO:0007264 GO:0005622 GO:0016020 GO:0005525 GO:0003924	K07889
kfl00015_0510	GO:0008080	
kfl00016_0010	GO:0016747	K22848
kfl00016_0050	GO:0006006 GO:0055114 GO:0050661 GO:0004345 GO:0000166	K00036
kfl00016_0060	GO:0006457 GO:0003755	K01802
kfl00016_0070	GO:0055085 GO:0006810 GO:0016021 GO:0005524 GO:0016887 GO:0042626 GO:0017111 GO:0000166	
kfl00016_0080	GO:0005488 GO:0005515	
kfl00016_0090	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00016_0100	GO:0006508 GO:0008234	K16287
kfl00016_0110	GO:0006633 GO:0016790	K10782
kfl00016_0130	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00016_0140	GO:0006950	
kfl00016_0150	GO:0044267 GO:0006457 GO:0005524 GO:0051082	K09496
kfl00016_0160	GO:0055085 GO:0006810 GO:0016021 GO:0016020 GO:0022857 GO:0005215	K08176
kfl00016_0170	GO:0055085 GO:0006810 GO:0005488	K15111
kfl00016_0180	GO:0005488 GO:0005515	K16743
kfl00016_0190	GO:0016884	
kfl00016_0200	GO:0005622 GO:0008270	
kfl00016_0230	GO:0006281 GO:0006284 GO:0006289 GO:0003906 GO:0003684 GO:0016799 GO:0003676 GO:0008270	
kfl00016_0240	GO:0055114 GO:0046872 GO:0016702	
kfl00016_0250	GO:0005515	
kfl00016_0260	GO:0005515	
kfl00016_0270	GO:0055085 GO:0006810 GO:0005488	
kfl00016_0280	GO:0006886 GO:0005488 GO:0008565	K18460
kfl00016_0290	GO:0045454 GO:0006662 GO:0005488 GO:0009055 GO:0005515 GO:0015035	K09527
kfl00016_0300	GO:0006729 GO:0008124	K01724
kfl00016_0320	GO:0009507 GO:0005198	
kfl00016_0330	GO:0006355 GO:0046983 GO:0043565 GO:0003700	
kfl00016_0370	GO:0005634 GO:0003677	
kfl00016_0380	GO:0007049 GO:0005525	
kfl00016_0410	GO:0005488 GO:0005515	
kfl00016_0440	GO:0006351 GO:0003677 GO:0003899 GO:0032549	K03010
kfl00016_0450	GO:0015031	K12191
kfl00016_0470	GO:0008152 GO:0003824	K01904
kfl00016_0480	GO:0003964	K11126
kfl00016_0490	GO:0006629 GO:0008374	K06129
kfl00016_0540	GO:0015074 GO:0006310 GO:0005975 GO:0003677 GO:0016868 GO:0000287	K01835
kfl00017_0040	GO:0006914	K08334
kfl00017_0060	GO:0022900 GO:0051537 GO:0009055 GO:0051536	K02639
kfl00017_0080	GO:0008080	K20793
kfl00017_0090	GO:0006629 GO:0004806	
kfl00017_0110	GO:0003824	K23012
kfl00017_0120	GO:0008152 GO:0016846	
kfl00017_0130	GO:0005525 GO:0003924	
kfl00017_0150	GO:0005515	
kfl00017_0210	GO:0055114 GO:0008033 GO:0003824 GO:0050660 GO:0017150	K05542
kfl00017_0220	GO:0005515	K10260
kfl00017_0230	GO:0045454 GO:0006662 GO:0009055 GO:0016853 GO:0015035	K09584
kfl00017_0240	GO:0006096 GO:0003824 GO:0004332	K01623
kfl00017_0280	GO:0007018 GO:0005524 GO:0003777	
kfl00017_0290	GO:0005515	K09256
kfl00017_0300	GO:0007050	
kfl00017_0320	GO:0006468 GO:0005524 GO:0004672 GO:0016772	
kfl00017_0330	GO:0006397 GO:0006468 GO:0005524 GO:0016891 GO:0005515 GO:0004672 GO:0016772	K08852
kfl00017_0340	GO:0016881	K10579
kfl00017_0370	GO:0055114 GO:0006979 GO:0020037 GO:0004601	
kfl00017_0380	GO:0008152 GO:0000166 GO:0016491	
kfl00017_0420	GO:0000166	
kfl00017_0430	GO:0006468 GO:0005524 GO:0004672 GO:0004713 GO:0016772	
kfl00017_0450	GO:0006796	
kfl00017_0460	GO:0005515	
kfl00017_0470	GO:0055114 GO:0051537 GO:0010277 GO:0016491	
kfl00017_0490	GO:0006351 GO:0030880 GO:0003677 GO:0003899	K03014
kfl00017_0500	GO:0016998	
kfl00017_0510	GO:0016567 GO:0000151 GO:0005515 GO:0004842	
kfl00017_0530	GO:0005524 GO:0008026 GO:0004386 GO:0003676	
kfl00017_0540	GO:0032968 GO:0032784 GO:0006357	K15172
kfl00017_0560	GO:0005488 GO:0005515	K11807
kfl00017_0590	GO:0006396 GO:0003723 GO:0008173	
kfl00017_0600	GO:0000166	K23050
kfl00017_0610	GO:0000166	K23050
kfl00018_0010p	GO:0003676	
kfl00018_0020	GO:0003676 GO:0008270	
kfl00018_0030	GO:0006278 GO:0003723 GO:0003964 GO:0003676 GO:0008270	
kfl00018_0050	GO:0005515	K11803
kfl00018_0070	GO:0055114 GO:0009055 GO:0020037 GO:0005506 GO:0016705	
kfl00018_0090	GO:0006207 GO:0006222 GO:0055114 GO:0016020 GO:0003824 GO:0004152 GO:0004158	K00254
kfl00018_0100	GO:0006281 GO:0004518	
kfl00018_0110	GO:0006913 GO:0005643 GO:0017056	K14312
kfl00018_0120	GO:0003677 GO:0005515 GO:0008270	
kfl00018_0130	GO:0005488	
kfl00018_0140	GO:0006281 GO:0005622 GO:0003677 GO:0003887 GO:0003824 GO:0016779	K03512
kfl00018_0150	GO:0016070 GO:0005488 GO:0005515	
kfl00018_0160	GO:0055085 GO:0006810 GO:0005488	K15115
kfl00018_0180	GO:0005975 GO:0003824 GO:0043169	
kfl00018_0200	GO:0006281 GO:0006284 GO:0051539 GO:0003824 GO:0004519	K10773
kfl00018_0210	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0016772	
kfl00018_0220	GO:0008017 GO:0005515	K10436
kfl00018_0230	GO:0015986 GO:0016020 GO:0046933	K02113
kfl00018_0250	GO:0003950 GO:0003676 GO:0008270	
kfl00018_0270	GO:0006457 GO:0051087 GO:0031072	K04082
kfl00018_0290	GO:0007018 GO:0005524 GO:0003777 GO:0005515	K10406
kfl00018_0300	GO:0016311 GO:0006470 GO:0016791 GO:0004725 GO:0008138	K18078
kfl00018_0330	GO:0005488 GO:0005515	
kfl00018_0340	GO:0006396 GO:0001682 GO:0004526	K01164
kfl00018_0350	GO:0006950	
kfl00018_0370	GO:0006457 GO:0031072 GO:0051082	
kfl00018_0380	GO:0055114 GO:0016491	K00326
kfl00018_0390	GO:0005515	K11864
kfl00018_0400	GO:0005515	
kfl00018_0420	GO:0003824 GO:0030170 GO:0008483	K16871
kfl00018_0430	GO:0006886 GO:0005737 GO:0005515	K20180
kfl00018_0440	GO:0006813 GO:0016020 GO:0005249	K05391
kfl00018_0450	GO:0005488 GO:0008270	
kfl00018_0470	GO:0035435 GO:0016020 GO:0005524 GO:0016887 GO:0005315 GO:0017111 GO:0000166	
kfl00018_0480	GO:0008152 GO:0016811	
kfl00018_0490	GO:0006357 GO:0016592	K15148
kfl00018_0500	GO:0016020 GO:0005524 GO:0016887 GO:0017111 GO:0000166	
kfl00018_0510	GO:0008652 GO:0006520 GO:0008152 GO:0055114 GO:0050661 GO:0016597 GO:0004072 GO:0000166 GO:0016491	K12524
kfl00018_0540	GO:0006886 GO:0055114 GO:0016192 GO:0016491 GO:0005515 GO:0008270	
kfl00018_0550	GO:0008242	K15235
kfl00018_0570	GO:0006306 GO:0003677 GO:0005515	
kfl00018_0590	GO:0006855 GO:0055085 GO:0016020 GO:0015297 GO:0015238	
kfl00018_0610	GO:0003824	
kfl00019_0030	GO:0055114 GO:0003884 GO:0000166 GO:0016491 GO:0016641	
kfl00019_0040	GO:0005515	
kfl00019_0050	GO:0006357 GO:0016592	
kfl00019_0060	GO:0032259 GO:0008168 GO:0003676	K15430
kfl00019_0070	GO:0016021 GO:0016020 GO:0008158	
kfl00019_0080	GO:0005488	
kfl00019_0090	GO:0055114 GO:0051539 GO:0008137 GO:0016651 GO:0048038	K03940
kfl00019_0100	GO:0007018 GO:0005524 GO:0003777	
kfl00019_0110	GO:0008152 GO:0008168	K22857
kfl00019_0120	GO:0005515	
kfl00019_0130	GO:0005737 GO:0033925	K01227
kfl00019_0140	GO:0032012 GO:0005622 GO:0005086 GO:0005515	
kfl00019_0150	GO:0005488	K08272
kfl00019_0190	GO:0003676 GO:0008270	
kfl00019_0200	GO:0005515	
kfl00019_0230	GO:0006355 GO:0005667 GO:0003700	K04683
kfl00019_0240	GO:0005515	
kfl00019_0260	GO:0005975 GO:0006098 GO:0005737 GO:0003824 GO:0004801	K00616
kfl00019_0280	GO:0051090 GO:0006352 GO:0005634 GO:0003677 GO:0005488	K03131
kfl00019_0290	GO:0005515	
kfl00019_0320	GO:0009058 GO:0016740 GO:0016765	K02291
kfl00019_0330	GO:0006808 GO:0030234	
kfl00019_0340	GO:0005509	
kfl00019_0350	GO:0006470 GO:0004725	
kfl00019_0360	GO:0007017 GO:0051258 GO:0005737 GO:0005874 GO:0005525 GO:0003924	K03531
kfl00019_0370	GO:0006259 GO:0005524 GO:0003677 GO:0008094	K10870
kfl00019_0400	GO:0006468 GO:0005524 GO:0005515 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00019_0410	GO:0009058	K03843
kfl00019_0420	GO:0003676	
kfl00019_0450	GO:0006412 GO:0005622 GO:0005840 GO:0003735	K02908
kfl00019_0460	GO:0005524 GO:0004765	K00851
kfl00019_0470	GO:0006886 GO:0015031 GO:0016192 GO:0030131 GO:0030117 GO:0005488 GO:0008565	K12392
kfl00019_0490	GO:0005975 GO:0003824 GO:0004553	
kfl00019_0500	GO:0016021 GO:0008146	
kfl00019_0530	GO:0006487 GO:0016020 GO:0003830	K00737
kfl00019_0540	GO:0055085 GO:0006810 GO:0006833 GO:0016021 GO:0016020 GO:0005215	K09874
kfl00019_0550	GO:0016021	K13348
kfl00019_0560	GO:0006412 GO:0005622 GO:0005840 GO:0003735	K02935
kfl00019_0580	GO:0006506 GO:0031227 GO:0016757	K03847
kfl00019_0590	GO:0006629 GO:0005737 GO:0016021 GO:0016627	K10258
kfl00019_0600	GO:0008152 GO:0016846	
kfl00019_0620	GO:0005515 GO:0008270	K06664
kfl00019_0630	GO:0009231 GO:0016787 GO:0008531	K20884
kfl00019_0650	GO:0008270	
kfl00020_0040	GO:0005506 GO:0042586	K01462
kfl00020_0050	GO:0055114 GO:0016491	K22745
kfl00020_0070	GO:0006414 GO:0005622 GO:0005525 GO:0003924 GO:0003746	K02355
kfl00020_0140	GO:0006396 GO:0003723	K03678
kfl00020_0150	GO:0016020	
kfl00020_0170	GO:0008270	
kfl00020_0180	GO:0008270	
kfl00020_0190	GO:0006811 GO:0006810 GO:0016020 GO:0030288 GO:0005234 GO:0005216 GO:0004970 GO:0005215	K05387
kfl00020_0200	GO:0006811 GO:0006810 GO:0016020 GO:0030288 GO:0005234 GO:0005216 GO:0004970 GO:0005215	K05387
kfl00020_0260	GO:0006886 GO:0007264 GO:0005622 GO:0005525	K07953
kfl00020_0270	GO:0016021	
kfl00020_0290	GO:0005488	
kfl00020_0300	GO:0005515	
kfl00020_0340	GO:0005488	
kfl00020_0350	GO:0006629 GO:0016788 GO:0016298	
kfl00020_0360	GO:0006355 GO:0005515 GO:0043565 GO:0003700	
kfl00020_0370	GO:0008152 GO:0008168	
kfl00020_0380	GO:0055085 GO:0006810 GO:0005488	
kfl00020_0390	GO:0005488	
kfl00020_0400	GO:0030163 GO:0005737 GO:0005524 GO:0016787 GO:0017111 GO:0000166	K03066
kfl00020_0410	GO:0005515	
kfl00020_0420	GO:0006396 GO:0005634 GO:0003723 GO:0000166	K15191
kfl00020_0460	GO:0000166 GO:0005515	
kfl00020_0480	GO:0005524 GO:0008026 GO:0003723 GO:0004386 GO:0003676	K12818
kfl00020_0500	GO:0005488 GO:0005515	
kfl00020_0510	GO:0005515	
kfl00020_0520	GO:0006486 GO:0030173 GO:0008373	
kfl00020_0530	GO:0003677 GO:0043565	K03627
kfl00020_0550	GO:0009055 GO:0051536	
kfl00020_0580	GO:0006886 GO:0005744 GO:0015450	K17804
kfl00020_0610	GO:0008270	
kfl00020_0620	GO:0008270	
kfl00020_0640	GO:0006508 GO:0008236	
kfl00020_0650	GO:0055085 GO:0006810 GO:0005488	K15108
kfl00020_0660	GO:0005524 GO:0008026 GO:0004386 GO:0003676	K14806
kfl00021_0010	GO:0008152 GO:0016491	
kfl00021_0030	GO:0003677	
kfl00021_0040	GO:0003950 GO:0005515	
kfl00021_0050	GO:0006855 GO:0055085 GO:0016020 GO:0015297 GO:0015238	K03327
kfl00021_0070	GO:0006886 GO:0007264 GO:0005622 GO:0005525	K07943
kfl00021_0090	GO:0006886 GO:0005622	
kfl00021_0100	GO:0005515	
kfl00021_0110	GO:0007186 GO:0005834	
kfl00021_0120	GO:0007017 GO:0005875	K10418
kfl00021_0130	GO:0006633 GO:0006629 GO:0055114 GO:0020037 GO:0005506 GO:0016717	K12418
kfl00021_0140	GO:0005515 GO:0008270	
kfl00021_0150	GO:0016567 GO:0000151 GO:0005488 GO:0005515 GO:0004842	
kfl00021_0170	GO:0008152 GO:0000166 GO:0016491	
kfl00021_0220	GO:0006418 GO:0005737 GO:0005524 GO:0004812 GO:0016788 GO:0003676 GO:0000166	
kfl00021_0230	GO:0015940 GO:0003864 GO:0003824	K00606
kfl00021_0240	GO:0008080	K22767
kfl00021_0250	GO:0006355 GO:0005634 GO:0003677 GO:0005515 GO:0043565 GO:0003700	
kfl00021_0270	GO:0016021	
kfl00021_0280	GO:0017183 GO:0005737	K07561
kfl00021_0290	GO:0008152 GO:0003824 GO:0031419 GO:0016866 GO:0016853 GO:0046872 GO:0004494	
kfl00021_0300	GO:0016021 GO:0016758	K08238
kfl00021_0320	GO:0016021 GO:0016758	K08238
kfl00021_0330	GO:0016881	K10586
kfl00021_0340	GO:0006629 GO:0004806	
kfl00021_0360	GO:0042254 GO:0031120 GO:0031429 GO:0009982 GO:0030515	K11128
kfl00021_0370	GO:0006811 GO:0006813 GO:0055085 GO:0016020 GO:0005216 GO:0005515 GO:0005249	K21867
kfl00021_0390	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0016772	
kfl00021_0420	GO:0055114 GO:0019430 GO:0005737 GO:0016491 GO:0004791	K00384
kfl00021_0430	GO:0006811 GO:0055085 GO:0016020 GO:0005216	
kfl00021_0460	GO:0003824	K11713
kfl00021_0470	GO:0005634 GO:0003676 GO:0008270	K11095
kfl00021_0480	GO:0018106 GO:0016310 GO:0006355 GO:0007165 GO:0000160 GO:0016020 GO:0005524 GO:0004673 GO:0016772 GO:0000156 GO:0000155	
kfl00021_0500	GO:0044237 GO:0003824 GO:0050662 GO:0000166	K08678
kfl00021_0510	GO:0005543 GO:0005515	
kfl00021_0520	GO:0055114 GO:0000166 GO:0016491 GO:0016747 GO:0008270	
kfl00021_0530	GO:0005488	
kfl00021_0560	GO:0006412 GO:0005622 GO:0005840 GO:0003735	
kfl00021_0580	GO:0006529 GO:0004066 GO:0005488	
kfl00022_0030	GO:0008017	
kfl00022_0060	GO:0055114 GO:0016020 GO:0003824 GO:0004601	
kfl00022_0080	GO:0005515 GO:0008430	K17285
kfl00022_0100	GO:0055085 GO:0016021	
kfl00022_0120	GO:0005488	
kfl00022_0140	GO:0006812 GO:0015914 GO:0016021 GO:0016020 GO:0005524 GO:0015662 GO:0000287 GO:0046872 GO:0000166 GO:0004012	K01530
kfl00022_0160	GO:0055114 GO:0051537 GO:0010277 GO:0016491	
kfl00022_0190	GO:0006855 GO:0055085 GO:0016020 GO:0015297 GO:0015238	
kfl00022_0200	GO:0008152 GO:0016787 GO:0016813	K18151
kfl00022_0220	GO:0044237 GO:0003824 GO:0050662 GO:0000166	K02377
kfl00022_0240	GO:0005515	
kfl00022_0250	GO:0006260 GO:0005524 GO:0003677 GO:0017111 GO:0000166	K10755
kfl00022_0260	GO:0016998	
kfl00022_0270	GO:0006139 GO:0005622 GO:0008408 GO:0003723 GO:0003676	K18740
kfl00022_0280	GO:0055114 GO:0016021 GO:0009055 GO:0050660 GO:0005506 GO:0016491	K00521
kfl00022_0290	GO:0009507 GO:0005198	
kfl00022_0300	GO:0055114 GO:0016491 GO:0016706	
kfl00022_0330	GO:0008270	
kfl00022_0340	GO:0009058 GO:0016779	
kfl00022_0360	GO:0005488	
kfl00022_0400	GO:0007154 GO:0035091 GO:0005515	
kfl00022_0420	GO:0003824	
kfl00022_0430	GO:0009507 GO:0016853	
kfl00022_0470	GO:0000166	
kfl00022_0480	GO:0008168	
kfl00022_0490	GO:0008168	
kfl00022_0510	GO:0005634 GO:0003676 GO:0005515 GO:0008270	K12826
kfl00022_0520	GO:0005515	
kfl00023_0010	GO:0016772	
kfl00023_0020	GO:0005743 GO:0005751 GO:0004129	K02266
kfl00023_0030	GO:0006397 GO:0005634 GO:0003723 GO:0003676 GO:0000166	K14948
kfl00023_0040	GO:0008242 GO:0005515	K11863
kfl00023_0050	GO:0005515	
kfl00023_0060	GO:0008270	
kfl00023_0070	GO:0009765 GO:0016020	K08910
kfl00023_0080	GO:0006418 GO:0006436 GO:0005737 GO:0005524 GO:0004812 GO:0000166 GO:0004830	K01867
kfl00023_0090	GO:0006754 GO:0006812 GO:0008152 GO:0016021 GO:0016020 GO:0005524 GO:0016887 GO:0015662 GO:0003824 GO:0046872 GO:0000166	K01535
kfl00023_0100	GO:0055085 GO:0006810 GO:0016021 GO:0016020 GO:0005524 GO:0016887 GO:0042626 GO:0017111 GO:0000166	
kfl00023_0120	GO:0003677 GO:0008270	
kfl00023_0140	GO:0006788 GO:0055114 GO:0004392	K21480
kfl00023_0180	GO:0044237	K03680
kfl00023_0200	GO:0055085 GO:0006810 GO:0016021 GO:0005524 GO:0016887 GO:0042626 GO:0017111 GO:0000166	K05658
kfl00023_0210	GO:0006508 GO:0004176	
kfl00023_0230	GO:0048046 GO:0030145 GO:0045735	
kfl00023_0240	GO:0005515	
kfl00023_0250	GO:0005515	
kfl00023_0260	GO:0048046 GO:0030145 GO:0045735 GO:0005515	
kfl00023_0270	GO:0055114 GO:0006099 GO:0051287 GO:0004449 GO:0000287 GO:0016616	K00030
