Gene ID	GO	KO	KOG	ENZYME	PANTHER	PFAM
Cre01.g029750	GO:0019205 GO:0006139 GO:0005524	K00939	KOG3079	2.7.4.6 2.7.4.3	PTHR23359 PTHR23359:SF70	PF00406
Cre01.g029850	GO:0006468 GO:0005524 GO:0004674 GO:0004672			2.7.11.1	PTHR24356 PTHR24356:SF212	PF00433 PF07714
Cre01.g029900	GO:0016887 GO:0005524 GO:0016020		KOG0061	3.6.3.17	PTHR19241	PF00005 PF01061
Cre01.g030050	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02914			PTHR14503	PF00468
Cre01.g030100	GO:0006468 GO:0004672		KOG0192	2.7.10.2	PTHR23257 PTHR23257:SF474	PF07714
Cre01.g030200	GO:0003824 GO:0006470 GO:0004722		KOG0698	3.1.3.16	PTHR13832 PTHR13832:SF273	PF07228
Cre01.g030250	GO:0046854	K15422	KOG1528	3.1.3.57 3.1.3.7	PTHR20854 PTHR20854:SF34	PF00459
Cre01.g030500	GO:0035556 GO:0016849 GO:0009190	K11858		4.6.1.2	PTHR11920 PTHR11920:SF328	PF00211
Cre01.g030600	GO:0006468 GO:0005524 GO:0004672		KOG0192	2.7.10.2	PTHR23257	PF00069
Cre01.g030700	GO:0006468 GO:0005524 GO:0004672			2.7.10.2	PTHR23257	PF00069
Cre01.g030800	GO:0005515	K12176			PTHR10678	PF01399
Cre01.g030850	GO:0019773 GO:0006511 GO:0004175 GO:0051603 GO:0005839 GO:0004298	K02731	KOG0183	3.4.25.1	PTHR11599 PTHR11599:SF15	PF10584 PF00227
Cre01.g030900	GO:0008152 GO:0003824	K14760	KOG1176	6.2.1.26	PTHR24095	PF13193 PF00501
Cre01.g031200	GO:0030942 GO:0008312 GO:0006614 GO:0005786	K03104	KOG1761		PTHR12013	PF02290
Cre01.g031300	GO:0006468 GO:0004672		KOG0032	2.7.11.1	PTHR24349 PTHR24349:SF84	PF07714
Cre01.g031500	GO:0005507 GO:0055114 GO:0016491		KOG1263	1.10.3.2 1.10.3.3	PTHR11709	PF07732 PF00394 PF07731
Cre01.g031550	GO:0016787			3.1.3.16	PTHR15535	PF07282 PF00149
Cre01.g031650	GO:0016757 GO:0016021				PTHR31306 PTHR31306:SF1	PF05637
Cre01.g032050	GO:0016021 GO:0016020	K15275	KOG1581		PTHR10778 PTHR10778:SF10	PF00892
Cre01.g032100	GO:0005515	K10570			PTHR22850 PTHR22850:SF2	PF00400
Cre01.g032139	GO:0005515				PTHR22850	PF00400
Cre01.g032150	GO:0005515		KOG0296 KOG0315 KOG0295 KOG0279 KOG0286 KOG0643 KOG0318 KOG0266		PTHR22847 PTHR22847:SF442	PF00400
Cre01.g032300	GO:0003676		KOG4212		PTHR23003	PF00076
Cre01.g032400	GO:0018193					PF05118
Cre01.g032450	GO:0016020	K06816			PTHR11884 PTHR11884:SF1	PF00839
Cre01.g032500	GO:0005515	K09523	KOG0550		PTHR24074	PF07719 PF00515 PF13414 PF00226
Cre01.g032650	GO:0005975		KOG2772	2.2.1.2	PTHR10683 PTHR10683:SF6	PF00923
Cre01.g032700	GO:0051156 GO:0006096 GO:0005524 GO:0004340			2.7.1.2	PTHR30514 PTHR30514:SF0	PF02685
Cre01.g032850	GO:0006468 GO:0004672			2.7.11.1	PTHR23257	PF07714
Cre01.g033350	GO:0055114 GO:0016491 GO:0008152			1.2.1.3	PTHR11699 PTHR11699:SF25	PF00171
Cre01.g033516	GO:0008152 GO:0003824				PTHR11825 PTHR11825:SF24	PF01063
Cre01.g033550	GO:0005783 GO:0045454	K09584		5.3.4.1	PTHR18929 PTHR18929:SF87	PF07749 PF00085
Cre01.g033763	GO:0008152 GO:0003824				PTHR11825 PTHR11825:SF24	
Cre01.g033832	GO:0016787 GO:0005524 GO:0003677		KOG0331	3.6.4.13	PTHR24031 PTHR24031:SF247	PF04851 PF00271
Cre01.g033900	GO:0005634 GO:0003677				PTHR31251 PTHR31251:SF1	PF03110
Cre01.g033950	GO:0008270	K18417	KOG0542	5.99.1.2	PTHR23044	PF06839 PF00929
Cre01.g034000	GO:0008536 GO:0006886	K14293			PTHR10527 PTHR10527:SF19	PF03810 PF13513
Cre01.g034150	GO:0016021 GO:0015299 GO:0006812		KOG1965		PTHR10110 PTHR10110:SF86	
Cre01.g034200	GO:0035556 GO:0016849 GO:0009190			4.6.1.1	PTHR12203 PTHR12203:SF13	PF00211 PF13416
Cre01.g034400	GO:0005975	K01057	KOG3147	3.1.1.31	PTHR11054	PF01182
Cre01.g034451	GO:0005515	K14012	KOG2086		PTHR23333 PTHR23333:SF20	PF00789 PF08059
Cre01.g034600	GO:0005515		KOG0645		PTHR22847 PTHR22847:SF430	PF00400
Cre01.g034900	GO:0006468 GO:0004672		KOG0032	2.7.11.17	PTHR24347 PTHR24347:SF138	PF07714
Cre01.g034950	GO:0016887 GO:0005524	K06184		3.6.1.3	PTHR19211 PTHR19211:SF57	PF00005
Cre01.g035000	GO:0005515	K14791	KOG0270		PTHR14091	PF00400
Cre01.g035100	GO:0006189			5.4.99.18	PTHR23046 PTHR23046:SF3	PF00731
Cre01.g035150	GO:0046872				PTHR12547	PF00642
Cre01.g035200	GO:0008270			2.3.1.225	PTHR22883	PF01529
Cre01.g035300	GO:0016810 GO:0006807	K12251	KOG0806	3.5.1.53	PTHR23088 PTHR23088:SF11	PF00795
Cre01.g035350	GO:0055114 GO:0016491 GO:0008270	K07512	KOG0025	1.3.1.38	PTHR11695 PTHR11695:SF590	PF08240 PF00107
Cre01.g035400	GO:0008270 GO:0005515		KOG4172		PTHR15898	PF13639
Cre01.g035500	GO:0016773 GO:0048015 GO:0046854	K00914		2.7.1.137	PTHR10048	PF00792 PF00454 PF00613
Cre01.g035600	GO:0055085 GO:0016020				PTHR30566	PF00924
Cre01.g035750	GO:0055085 GO:0016020				PTHR30566	PF00924
Cre01.g035800	GO:0016021 GO:0006813 GO:0005242		KOG3827		PTHR11767 PTHR11767:SF47	PF01007
Cre01.g035850	GO:0030127 GO:0008270 GO:0006888 GO:0006886	K14007			PTHR13803 PTHR13803:SF4	PF04810 PF04815 PF08033 PF04811
Cre01.g035950	GO:0016021 GO:0015116 GO:0008272 GO:0055085 GO:0016020 GO:0008271	K03321			PTHR11814 PTHR11814:SF58	PF01740 PF00916
Cre01.g036000	GO:0006468 GO:0005524 GO:0004672		KOG0032	2.7.11.1	PTHR24349	PF00069
Cre01.g036050	GO:0030983 GO:0006298 GO:0005524	K08734	KOG1979		PTHR10073 PTHR10073:SF40	PF13589 PF01119 PF16413
Cre01.g036100	GO:0005515	K11790	KOG0271		PTHR22852	PF00400
Cre01.g036200	GO:0003824 GO:0005515		KOG1379	3.1.3.16	PTHR12320	PF07228 PF01477
Cre01.g036250	GO:0006468 GO:0004672		KOG0032 KOG0583	2.7.11.1	PTHR24349	PF07714
Cre01.g036350	GO:0046872 GO:0000166	K01537		3.6.3.8	PTHR24093 PTHR24093:SF339	PF00690 PF00702 PF00122 PF00689
Cre01.g036550	GO:0035556 GO:0016020		KOG2729		PTHR12290 PTHR12290:SF11	PF03311
Cre01.g036650	GO:0006468 GO:0005524 GO:0004672		KOG0583	2.7.11.1	PTHR24347 PTHR24347:SF138	PF00069
Cre01.g036700	GO:0006468 GO:0005524 GO:0004672		KOG0583	2.7.11.1	PTHR24347 PTHR24347:SF138	PF00069
Cre01.g036800	GO:0008017 GO:0007018 GO:0005524 GO:0003777 GO:0005871	K10397		3.6.4.4	PTHR24115 PTHR24115:SF194	PF00225
Cre01.g036850	GO:0006562 GO:0004657	K00318	KOG0186	1.5.5.2	PTHR13914 PTHR13914:SF0	PF01619
Cre01.g036900	GO:0006468 GO:0005524 GO:0004672		KOG0198	2.7.12.1	PTHR23257 PTHR23257:SF513	PF00069
Cre01.g036950	GO:0051073 GO:0009236 GO:0008818			2.7.8.26	PTHR34148 PTHR34148:SF1	PF02654
Cre01.g037000	GO:0006508 GO:0004185		KOG1282	3.4.16.5	PTHR11802 PTHR11802:SF72	PF00450
Cre01.g037050	GO:0008270 GO:0003677			2.4.2.30	PTHR10459 PTHR10459:SF71	PF00645
Cre01.g037100	GO:0006468 GO:0005524 GO:0004672		KOG0032 KOG0583	2.7.11.17	PTHR24347 PTHR24347:SF138	PF00069
Cre01.g037150	GO:0055085 GO:0016020 GO:0006821 GO:0005247				PTHR11689 PTHR11689:SF14	PF00654
Cre01.g037400	GO:0006457 GO:0003755 GO:0000413	K12868	KOG0865	5.2.1.8	PTHR11071	PF08231 PF00160
Cre01.g037500	GO:0005515		KOG0001			PF00240
Cre01.g037700	GO:0006629		KOG4232		PTHR19353 PTHR19353:SF30	PF00173 PF00487
Cre01.g037800	GO:0045454		KOG1672		PTHR21148	PF00085
Cre01.g038000	GO:0005515 GO:0006468 GO:0005524 GO:0004672	K16196	KOG0192 KOG1033 KOG0198	2.7.11.1	PTHR11042 PTHR11042:SF90	PF05773 PF03129 PF00069
Cre01.g038050	GO:0007165 GO:0000155 GO:0016020 GO:0000160				PTHR24423	PF00512 PF01036 PF00072
Cre01.g038151	GO:0005524 GO:0005515			3.6.1.3	PTHR23069 PTHR23069:SF0	PF07724 PF00439
Cre01.g038250	GO:0030170 GO:0019752 GO:0016831	K01590	KOG0629	4.1.1.22	PTHR11999 PTHR11999:SF110	PF00282
Cre01.g038300	GO:0006355 GO:0005739 GO:0003690					PF02536
Cre01.g038400	GO:0051082 GO:0006457 GO:0005783 GO:0005509	K08057	KOG0674		PTHR11073	PF00262
Cre01.g038500	GO:0055114 GO:0020037 GO:0016705 GO:0005506		KOG0157		PTHR24305 PTHR24305:SF76	PF00067
Cre01.g038600	GO:0055114 GO:0016717 GO:0006629	K10257			PTHR32100 PTHR32100:SF17	PF11960 PF00487
Cre01.g038650	GO:0003676	K12900	KOG0114		PTHR23147	PF00076
Cre01.g038700	GO:0055085 GO:0016020 GO:0006821 GO:0005247	K05016			PTHR11689 PTHR11689:SF92	PF00571 PF00654
Cre01.g038800	GO:0016020 GO:0006810 GO:0005215	K09875	KOG0223		PTHR19139 PTHR19139:SF75	PF00230
Cre01.g038850	GO:0003676				PTHR24012 PTHR24012:SF308	PF02037 PF00076
Cre01.g039200	GO:0007264 GO:0005525	K07935			PTHR24073 PTHR24073:SF314	PF08477
Cre01.g039250	GO:0006412 GO:0005840 GO:0003735 GO:0003723	K02981	KOG0877		PTHR13718	PF03719 PF00333
Cre01.g039300	GO:0003723 GO:0003676	K13126	KOG0123		PTHR24012 PTHR24012:SF491	PF00658 PF00076
Cre01.g039350	GO:0055114 GO:0016491 GO:0010181	K00327	KOG1158	1.6.2.4	PTHR19384	PF00175 PF00258 PF00667
Cre01.g039500	GO:0005515		KOG0266 KOG0271		PTHR22847 PTHR22847:SF361	PF00400
Cre01.g039650	GO:0042586 GO:0005506	K01462		3.5.1.88	PTHR10458	PF01327
Cre01.g039750	GO:0042586 GO:0005506	K01462		3.5.1.88	PTHR10458 PTHR10458:SF2	PF01327
Cre01.g039900	GO:0008033	K00784	KOG2121	3.1.26.11	PTHR12553 PTHR12553:SF49	PF13691 PF12706
Cre01.g040000	GO:0015934 GO:0006412 GO:0003735	K02898	KOG3401		PTHR11143	PF00467 PF16906
Cre01.g040050	GO:0030975 GO:0009229 GO:0005524 GO:0004788	K00949	KOG3153	2.7.6.2	PTHR13622	PF04265 PF04263
Cre01.g040150	GO:0006468 GO:0005524 GO:0004672	K08867	KOG0192 KOG0198	2.7.11.1	PTHR13902	PF00069
Cre01.g040200	GO:0006468 GO:0005524 GO:0004672	K08867	KOG0198	2.7.11.1	PTHR13902	PF00069
Cre01.g040300	GO:0008171			2.1.1.6	PTHR10509 PTHR10509:SF27	PF01596
Cre01.g040350	GO:0030983 GO:0006298 GO:0005524 GO:0045910 GO:0016887 GO:0004519				PTHR11361 PTHR11361:SF14	PF00488
Cre01.g040450	GO:0000160	K14490	KOG4747		PTHR28242 PTHR28242:SF9	PF01627
Cre01.g040950	GO:0006468 GO:0005524 GO:0004674				PTHR14187	PF13519 PF02816
Cre01.g041050	GO:0016020 GO:0015171 GO:0003333	character(0) K03294	KOG1286		PTHR11785 PTHR11785:SF342	c("PF13906", "PF13520") PF13906
Cre01.g041100	GO:0005515		KOG2084	2.1.1.43	PTHR12197 PTHR12197:SF75	PF00856
Cre01.g041300	GO:0006488 GO:0005789 GO:0004583	K03850	KOG2642	2.4.1.256	PTHR12989	PF04922
Cre01.g041450	GO:0003824 GO:0006470 GO:0004722	K17505	KOG0698	3.1.3.16	PTHR13832 PTHR13832:SF221	PF00481
Cre01.g041550	GO:0006468 GO:0005524 GO:0004672		KOG1187	2.7.11.25	PTHR23257 PTHR23257:SF394	PF00069
Cre01.g041583	GO:0006355				PTHR23195 character(0)	PF03366 character(0)
Cre01.g041800	GO:0006468 GO:0005524 GO:0004672			2.7.11.22	PTHR11795 PTHR11795:SF355	PF00069
Cre01.g041900	GO:0034477 GO:0004518		KOG3102		PTHR13522	PF09749
Cre01.g042000	GO:0005515		KOG4214		PTHR24198	PF00612 PF13857 PF00023 PF13637
Cre01.g042050	GO:0055114 GO:0033743 GO:0030091 GO:0016671 GO:0006979	K07305	KOG0856	1.8.4.12	PTHR10173 PTHR10173:SF18	PF01641
Cre01.g042150	GO:0016020	K08658	KOG4130		PTHR13046 PTHR13046:SF0	PF02517
Cre01.g042300	GO:0016020 GO:0005044				PTHR19331 PTHR19331:SF328	PF00530
Cre01.g042352	GO:0006508 GO:0004252 GO:0016020 GO:0005044				PTHR19331 PTHR19331:SF299	PF00089 PF00530
Cre01.g042502	GO:0006508 GO:0004252 GO:0016020 GO:0005044				PTHR19331 PTHR19331:SF299	PF00089 PF00530
Cre01.g042550	GO:0072546		KOG2103		PTHR21573 PTHR21573:SF0	PF07774
Cre01.g042650	GO:0005509					PF13202
Cre01.g042750	GO:0008152	K01681		4.2.1.3	PTHR11670 PTHR11670:SF30	PF00694 PF00330
Cre01.g043000	GO:0051536 GO:0003824 GO:0008173 GO:0006364 GO:0005737	K06941		2.1.1.192	PTHR30544 PTHR30544:SF6	PF04055
Cre01.g043050	GO:0016021				PTHR12677 PTHR12677:SF5	PF09335
Cre01.g043350	GO:0055114 GO:0010277 GO:0051537 GO:0016491	K13600	KOG2678	1.14.13.122	PTHR21266 PTHR21266:SF19	PF08417 PF00355
Cre01.g043500	GO:0034227 GO:0002098 GO:0000049				PTHR20882	PF10288
Cre01.g043550	GO:0005634 GO:0003677				PTHR31251 PTHR31251:SF1	PF03110
Cre01.g043850	GO:0006468 GO:0004672		KOG0192	2.7.11.1	PTHR23257	PF07714
Cre01.g044050	GO:0033179 GO:0015991 GO:0015078	K02153	KOG3500		PTHR12263 PTHR12263:SF0	PF05493
Cre01.g044100	GO:0016161 GO:0000272	K01177		3.2.1.2	PTHR31352	PF01373
Cre01.g044150	GO:0008168	K06970	KOG2912	2.1.1.181	PTHR13393 PTHR13393:SF0	PF05971
Cre01.g044450	GO:0016021 GO:0004252					PF01694
Cre01.g044650	GO:0005515				PTHR10774	PF00168 PF17047
Cre01.g044700	GO:0005515	K00799	KOG0406	2.5.1.18	PTHR11260 PTHR11260:SF156	PF13410 PF13417
Cre01.g044800	GO:0008152 GO:0003824			2.3.1.54	PTHR30191 PTHR30191:SF0	PF01228 PF02901
Cre01.g045200	GO:0016853 GO:0009507	K10525		5.3.99.6	PTHR31843	PF06351
Cre01.g045550	GO:0016021 GO:0016020	K15283	KOG1441		PTHR11132 PTHR11132:SF31	PF00892
Cre01.g045600	GO:0006468 GO:0004672		KOG0595	2.7.11.1	PTHR24363 PTHR24363:SF0	PF07714
Cre01.g045601	GO:0006508 GO:0004252 GO:0016020 GO:0005044	K13912			PTHR19331	PF00089 PF00530
Cre01.g045700	GO:0055114 GO:0020037 GO:0006979 GO:0004601			1.11.1.21	PTHR30555	PF00141
Cre01.g045850	GO:0015074			2.7.7.49	PTHR11439 PTHR11439:SF185	PF14223 PF00665 PF07727
Cre01.g045903	GO:0008374 GO:0019432 GO:0004144	K11155		2.3.1.20	PTHR10408 PTHR10408:SF7	PF03062
Cre01.g046052	GO:0006468 GO:0004672 GO:0005524			2.7.11.21	PTHR24362	PF07714 PF00069
Cre01.g046150	GO:0030145 GO:0004177	K01262	KOG2414	3.4.11.9	PTHR10804 PTHR10804:SF100	PF05195 PF00557
Cre01.g046237	GO:0046872 GO:0005524		KOG1001	3.6.4.12	PTHR10799 PTHR10799:SF777	PF00097 PF00271 PF00176
Cre01.g046652	GO:0000049	K01866		6.1.1.1	PTHR11586	PF01588
Cre01.g047500	GO:0005515		KOG0472		PTHR23155	PF13855
Cre01.g047550	GO:0005525	K07893	KOG0094		PTHR24073 PTHR24073:SF475	PF00025
Cre01.g047700	GO:0006457 GO:0003755 GO:0000413	K05864	KOG0546	5.2.1.8	PTHR11071 PTHR11071:SF263	PF07719 PF13414 PF00160
Cre01.g047750	GO:0006412 GO:0005840 GO:0003735	K02882	KOG0829		PTHR10052	PF01775
Cre01.g047800	GO:0045454 GO:0015035 GO:0009055		KOG1752		PTHR10293 PTHR10293:SF45	PF00462
Cre01.g047850	GO:0030170 GO:0009058		KOG0634	4.2.1.145	PTHR11751 PTHR11751:SF388	PF00155
Cre01.g047950	GO:0007264 GO:0005525	K07934	KOG0079		PTHR24073 PTHR24073:SF543	PF08477
Cre01.g048350	GO:0005975 GO:0004553	K19355		3.2.1.78	PTHR31451 PTHR31451:SF1	PF00150
Cre01.g048501	GO:0005515				PTHR26379 PTHR26379:SF144	PF00651
Cre01.g048650	GO:0006468 GO:0004672		KOG0032	2.7.11.1	PTHR24347 PTHR24347:SF159	PF07714
Cre01.g048800	GO:0008080					PF00583
Cre01.g048850	GO:0003677			2.1.1.43		PF01342 PF01388
Cre01.g048900	GO:0005515				PTHR22880	PF00439
Cre01.g048950	GO:0009116 GO:0006207 GO:0004590	K13421	KOG1377	4.1.1.23 2.4.2.10	PTHR19278 PTHR19278:SF9	PF00156 PF00215
Cre01.g049000	GO:0008124 GO:0006729		KOG4073		PTHR12599 PTHR12599:SF8	PF01329
Cre01.g049100	GO:0005515				PTHR10774	PF00168
Cre01.g049132	GO:0005515 GO:0007165	K01922	KOG4224		PTHR23097 PTHR23097:SF105	PF07647 PF13676
Cre01.g049350	GO:0006508 GO:0004222				PTHR31412 PTHR31412:SF5	PF02163
Cre01.g049500	GO:0016020 GO:0005507 GO:0004129	K02261		1.9.3.1	PTHR22888 PTHR22888:SF9	PF00116
Cre01.g049650	GO:0008017 GO:0007018 GO:0005524 GO:0003777 GO:0005871			3.6.4.4	PTHR24115 PTHR24115:SF481	PF00225
Cre01.g049950	GO:0006508 GO:0004252			3.4.21.62	PTHR10795	PF00082
Cre01.g050100	GO:0003824	K01586	KOG0622	4.1.1.20	PTHR11482 PTHR11482:SF5	PF01168 PF00278
Cre01.g050150	GO:0055114 GO:0016491 GO:0010181		KOG0134	1.6.99.1	PTHR22893 PTHR22893:SF7	PF00724
Cre01.g050316	GO:0006412 GO:0005840 GO:0005622 GO:0003735				PTHR11229 PTHR11229:SF5	
Cre01.g050350	GO:0016021 GO:0004252		KOG2632	3.4.21.105	PTHR12917 PTHR12917:SF19	PF01694
Cre01.g050451	GO:0006464	K16582		1.2.1.24	PTHR12241	PF03133
Cre01.g050550	GO:0051537 GO:0043231				PTHR13680	PF09360
Cre01.g050600	GO:0008168 GO:0006139		KOG2097	2.1.1.62	PTHR13107	PF05063
Cre01.g050850	GO:0016787		KOG0374	3.1.3.16	PTHR11668 PTHR11668:SF252	PF13418 PF00149
Cre01.g050950	GO:0071949	K10960		1.3.1.83	PTHR10617 PTHR10617:SF116	PF01494
Cre01.g051000	GO:0008168 GO:0006479		KOG1499	2.1.1.125	PTHR11006 PTHR11006:SF53	PF12847
Cre01.g051100	GO:0005681 GO:0000398	K06063	KOG2441		PTHR12096	PF02731
Cre01.g051174	GO:0043565 GO:0006355 GO:0003700					PF07716
Cre01.g051211	GO:0055085 GO:0016020 GO:0015297 GO:0015238 GO:0006855	K03327	KOG1347		PTHR11206	PF01554
Cre01.g051400	GO:0046923 GO:0016021 GO:0006621	K10949 character(0)	KOG3106		PTHR10585 c("PTHR10585", "PTHR10585:SF29")	PF00810
Cre01.g051450	GO:0005515				PTHR13286	PF13867
Cre01.g051550	GO:0004386		KOG0922	3.6.4.13	PTHR18934 PTHR18934:SF148	PF00271 PF07717 PF04408
Cre01.g051700	GO:0008270 GO:0005515				PTHR24114 PTHR24114:SF2	PF13639
Cre01.g051800	GO:0030170 GO:0009058		KOG0257		PTHR11751 PTHR11751:SF184	PF00155
Cre01.g051900	GO:0055114 GO:0008121 GO:0051537 GO:0016491 GO:0016679	K00411	KOG1671	1.10.2.2	PTHR10134 PTHR10134:SF1	PF02921 PF00355
Cre01.g051950	GO:0006508 GO:0004190		KOG1339	3.4.23.12	PTHR13683 PTHR13683:SF253	PF14541
Cre01.g052100	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02881			PTHR12899	PF00861
Cre01.g052200	GO:0003676		KOG4008		PTHR13191	PF00076 PF12923
Cre01.g052250	GO:0045454 GO:0015035 GO:0006662	K03671	KOG0910	1.8.1.8	PTHR10438 PTHR10438:SF270	PF00085
Cre01.g052300	GO:0006355 GO:0005667 GO:0003700	K06620			PTHR12081 PTHR12081:SF18	PF02319 PF16421
Cre01.g052350	GO:0019843 GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02887	KOG4707		PTHR10986	PF00453
Cre01.g052400	GO:0016020	K02221			PTHR33219 PTHR33219:SF1	PF02325
Cre01.g052601	GO:0008233 GO:0006508			1.13.11.27	PTHR30217 PTHR30217:SF10	PF12392 PF01136
Cre01.g052650	GO:0003993	K13024		2.7.4.24 2.7.4.21	PTHR12750	PF00328
Cre01.g052800	GO:0006468 GO:0005524 GO:0004672	K08824 character(0)	KOG0593 c("KOG0659", "KOG0594")	2.7.11.22	PTHR24056 c("PTHR24055", "PTHR24055:SF137")	PF00069
Cre01.g052850	GO:0006468 GO:0004672	K08824	KOG0594	2.7.11.22	PTHR24055 PTHR24055:SF137	PF07714
Cre01.g053000	GO:0055114 GO:0051287 GO:0046168 GO:0016616 GO:0005975 GO:0004367 GO:0009331 GO:0006072	K00006	KOG2711	1.1.1.8	PTHR11728 PTHR11728:SF8	PF12710 PF01210 PF07479
Cre01.g053150	GO:0055114 GO:0051287 GO:0046168 GO:0016616 GO:0005975 GO:0004367 GO:0009331 GO:0006072	K00006	KOG2711	1.1.1.8	PTHR11728 PTHR11728:SF8	PF12710 PF01210 PF07479
Cre01.g053200	GO:0008081 GO:0006281 GO:0005634			3.1.4.1	PTHR12415 PTHR12415:SF0	PF06087
Cre01.g053250	GO:0006355		KOG1513		PTHR12706 PTHR12706:SF13	PF13871 PF13872
Cre01.g053288	GO:0006396	K01974	KOG3980	6.5.1.4	PTHR11096 PTHR11096:SF0	PF05189 PF01137
Cre01.g053300	GO:0009446 GO:0004668	K10536		3.5.3.12	PTHR31377 PTHR31377:SF0	PF04371
Cre01.g053450	GO:0035556 GO:0016849 GO:0009190			4.6.1.2	PTHR16305 PTHR16305:SF26	PF00211
Cre01.g053500	GO:0003824	K05956		2.5.1.60	PTHR11774 PTHR11774:SF11	PF00432
Cre01.g053600	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02899			PTHR15893	PF01016
Cre01.g053700	GO:0055085 GO:0016020 GO:0006811 GO:0005216		KOG0500		PTHR10217	PF00520 PF00027
Cre01.g053850	GO:0005515	K10143	KOG0266		PTHR22847 PTHR22847:SF422	PF00400
Cre01.g054000	GO:0003676				PTHR23149 PTHR23149:SF9	PF01585
Cre01.g054100	GO:0005515		KOG0472		PTHR24365	PF13855
Cre01.g054150	GO:0055114 GO:0016491 GO:0045454	K00384	KOG0404	1.8.1.9	PTHR22912 PTHR22912:SF48	PF00070 PF00085
Cre01.g054250	GO:0055114 GO:0020037 GO:0016705 GO:0005506		KOG0158	1.14.15.3 1.14.14.1	PTHR24301 PTHR24301:SF2	PF00067
Cre01.g054500	GO:0055114 GO:0050661 GO:0016021 GO:0008750	K00323		1.6.1.2	PTHR10160 PTHR10160:SF19	PF12769 PF05222 PF01262 PF02233
Cre01.g054750	GO:0006468 GO:0005524 GO:0004672		KOG0581 KOG0198 KOG0192 KOG0583	2.7.11.17	PTHR24347	PF00069
Cre01.g055000	GO:0016787			3.6.1.17		PF00293
Cre01.g055100	GO:0008270					PF12906
Cre01.g055408	GO:0008152 GO:0003824	K01895		6.2.1.1	PTHR24095 PTHR24095:SF178	PF13193 PF16177 PF00501
Cre01.g055416	GO:0005681 GO:0000398	K12859	KOG3414		PTHR12052	PF02966
Cre01.g055420	GO:0000159	K04354			PTHR11871	
Cre01.g055432	GO:0055085 GO:0016020	K16052			PTHR30566 PTHR30566:SF5	PF00924
Cre01.g055453	GO:0016597 GO:0008152	K01653	KOG2663	2.2.1.6	PTHR30239 PTHR30239:SF0	PF01842 PF10369
Cre01.g055457	GO:0006468 GO:0005524 GO:0004672		KOG0581 KOG0583	2.7.11.1	PTHR12291 PTHR12291:SF23	PF00069
Cre01.g055469	GO:0032259 GO:0008168				PTHR13600	PF04072
Cre01.g055550	GO:0005507	K02258			PTHR21320 PTHR21320:SF3	PF04442
Cre01.g055600	GO:0008017 GO:0007018 GO:0005524 GO:0003777 GO:0005871	K10400	KOG0240	3.6.4.4	PTHR24115	PF00225
Cre01.g058886	GO:0005525	K06944			PTHR11702 PTHR11702:SF26	PF02824 PF01926 PF16897
Cre01.g060712	GO:0016567 GO:0004842				PTHR11685	PF01485
Cre01.g061442	GO:0006511	K03872	KOG3473		PTHR20648	PF03931
Cre01.g062172	GO:0003677 GO:0000786	K11252	KOG1744		PTHR23428	PF00125
Cre01.g062902	GO:0016592 GO:0006357	K15148			PTHR21428 PTHR21428:SF11	PF05983
Cre01.g063632	GO:0006284 GO:0008534 GO:0006289 GO:0003684	K03660	KOG2875	4.2.99.18	PTHR10242 PTHR10242:SF2	PF00730 PF07934
Cre01.g064362	GO:0006468 GO:0005524 GO:0004672		KOG0192	2.7.11.1	PTHR23257 PTHR23257:SF474	PF00069
Cre01.g064727	GO:0006468 GO:0004672		KOG0192	2.7.11.1	PTHR23257	PF07714
Cre01.g065822	GO:0005515				PTHR12764 PTHR12764:SF4	PF00400
Cre01.g066187	GO:0055085 GO:0046873 GO:0030001 GO:0016020	K07238			PTHR11040 PTHR11040:SF56	PF02535
Cre01.g066552	GO:0045454 GO:0015035 GO:0006662	K03671	KOG0907	3.5.1.52	PTHR10438	PF00085
Cre01.g066917	GO:0016020 GO:0009765	K08913		1.10.3.9	PTHR21649 PTHR21649:SF8	PF00504
Cre01.g068377	GO:0042254	K14771			PTHR12455 PTHR12455:SF0	PF03914
Cre01.g068742	GO:0003676					PF01424
Cre01.g070567	GO:0006351 GO:0005634 GO:0003899 GO:0003677		KOG4183		PTHR14440	PF06870
Cre01.g070932	GO:0005634 GO:0003677				PTHR31251 PTHR31251:SF1	PF03110
Cre01.g071662	GO:0008152 GO:0003824	K01895		6.2.1.1	PTHR24095 PTHR24095:SF178	PF16177 PF13193 PF00501
Cre02.g073250	GO:0006351				PTHR11477 PTHR11477:SF17	PF07500
Cre02.g073400	GO:0006508 GO:0004222	K01410	KOG2090	3.4.24.59	PTHR11804 PTHR11804:SF5	PF01432
Cre02.g073550	GO:0006334 GO:0005634	K11279	KOG1507		PTHR11875 PTHR11875:SF7	PF00956
Cre02.g073650	GO:0005515	K10599	KOG0289		PTHR22840	PF00400 PF08606
Cre02.g073700	GO:0006779 GO:0004853		KOG2872	4.1.1.37	PTHR21091 PTHR21091:SF100	PF01208
