Gene ID	GO	KO	KOG	ENZYME	PANTHER
Vocar.0001s0714	GO:0055085 GO:0016020 GO:0006821 GO:0005247				PTHR11689 PTHR11689:SF14
Vocar.0001s0716	GO:0016021 GO:0015116 GO:0008272 GO:0055085 GO:0016020 GO:0008271	K03321	KOG0236		PTHR11814 PTHR11814:SF58
Vocar.0001s0717	GO:0009058 GO:0003824		KOG3033	5.3.3.17	PTHR13774 PTHR13774:SF17
Vocar.0001s0718	GO:0006468 GO:0004672		KOG0583	2.7.11.1	PTHR24349
Vocar.0001s0719	GO:0005515				PTHR24193 PTHR24193:SF87
Vocar.0001s0720	GO:0030983 GO:0006298 GO:0005524	K08734 character(0)	character(0) KOG1979		PTHR10073 PTHR10073:SF40
Vocar.0001s0722	GO:0055085 GO:0016020				PTHR30566
Vocar.0001s0724	GO:0016021 GO:0006813 GO:0005242		KOG3827		PTHR11767 PTHR11767:SF47
Vocar.0001s0725	GO:0030127 GO:0008270 GO:0006888 GO:0006886	K14007			PTHR13803 PTHR13803:SF4
Vocar.0001s0728	GO:0055085 GO:0016020 GO:0006821 GO:0005247	K05016			PTHR11689 PTHR11689:SF92
Vocar.0001s0729	GO:0003676	K12900			PTHR23147
Vocar.0001s0730	GO:0055114 GO:0016717 GO:0006629	K10257			PTHR32100 PTHR32100:SF17
Vocar.0001s0733	GO:0055114 GO:0020037 GO:0016705 GO:0005506		KOG0157		PTHR24305 PTHR24305:SF76
Vocar.0001s0735	GO:0051082 GO:0006457 GO:0005783 GO:0005509	K08057	KOG0674		PTHR11073
Vocar.0001s0737	GO:0006457 GO:0003755 GO:0000413	K12868	KOG0865	5.2.1.8	PTHR11071
Vocar.0001s0738	GO:0006355 GO:0005739 GO:0003690				
Vocar.0001s0739	GO:0030170 GO:0019752 GO:0016831	K01590	KOG0629	4.1.1.22	PTHR11999 PTHR11999:SF110
Vocar.0001s0740	GO:0005515 GO:0006468 GO:0005524 GO:0004672	K16196	KOG1035	2.7.11.1	PTHR11042 PTHR11042:SF90
Vocar.0001s0748	GO:0016020 GO:0015171 GO:0003333	K03294	KOG1286		PTHR11785 PTHR11785:SF342
Vocar.0001s0750	GO:0006355				PTHR23195 PTHR23195:SF7
Vocar.0001s0751	GO:0003824 GO:0006470 GO:0004722	K17505	KOG0698	3.1.3.16	PTHR13832 PTHR13832:SF221
Vocar.0001s0753	GO:0006468 GO:0005524 GO:0004672		KOG1187	2.7.11.25	PTHR23257 PTHR23257:SF394
Vocar.0001s0755	GO:0055114 GO:0033743 GO:0030091 GO:0016671 GO:0006979	K07305	KOG0856	1.8.4.12	PTHR10173 PTHR10173:SF18
Vocar.0001s0756	GO:0005515				PTHR24198
Vocar.0001s0757	GO:0006468 GO:0005524 GO:0004672			2.7.11.1	PTHR24345
Vocar.0001s0758	GO:0003824 GO:0005515		KOG1379	3.1.3.16	PTHR12320
Vocar.0001s0760	GO:0005509 GO:0006562 GO:0004657	K00318	KOG0186	1.5.5.2	PTHR13914 PTHR13914:SF0
Vocar.0001s0762	GO:0016773 GO:0048015 GO:0046854	K00914		2.7.1.137	PTHR10048
Vocar.0001s0764	GO:0055114 GO:0016491 GO:0008270	K07512		1.3.1.38	PTHR11695 PTHR11695:SF590
Vocar.0001s0765	GO:0008270 GO:0005515	K07512	KOG4172		PTHR15898
Vocar.0001s0767	GO:0008536 GO:0006886	K14293			PTHR10527 PTHR10527:SF19
Vocar.0001s0770	GO:0005975	K01057	KOG3147	3.1.1.31	PTHR11054
Vocar.0001s0771	GO:0005515	K14012	KOG2086		PTHR23333 PTHR23333:SF20
Vocar.0001s0772	GO:0055085 GO:0016021 GO:0015299 GO:0006812		KOG1965		PTHR10110 PTHR10110:SF86
Vocar.0001s0773	GO:0046872				PTHR12547 PTHR12547:SF18
Vocar.0001s0774	GO:0006189			5.4.99.18	PTHR23046 PTHR23046:SF3
Vocar.0001s0775	GO:0005515	K14791	KOG0270		PTHR14091
Vocar.0001s0777	GO:0016887 GO:0005524	K06184		3.6.1.3	PTHR19211 PTHR19211:SF57
Vocar.0001s0783	GO:0005634 GO:0003677				PTHR31251 PTHR31251:SF1
Vocar.0001s0786	GO:0005515		KOG0316 KOG0286 KOG2106 KOG0296 KOG0645		PTHR22847 PTHR22847:SF430
Vocar.0001s0790	GO:0031204 GO:0008565			3.6.4.12	PTHR24075
Vocar.0001s0791	GO:0005524 GO:0003676	K18663		3.6.4.13	PTHR24031 PTHR24031:SF249
Vocar.0001s0793	GO:0045910 GO:0030983 GO:0016887 GO:0004519				PTHR11361 PTHR11361:SF14
Vocar.0001s0796	GO:0030975 GO:0009229 GO:0005524 GO:0004788	K00949	KOG3153	2.7.6.2	PTHR13622
Vocar.0001s0798	GO:0008033	K00784	KOG2121	3.1.26.11	PTHR12553 PTHR12553:SF49
Vocar.0001s0799	GO:0015934 GO:0006412 GO:0003735	K02898 character(0)	KOG3401		PTHR11143
Vocar.0001s0800	GO:0055085 GO:0016021		KOG2504		PTHR21576
Vocar.0001s0805	GO:0055114 GO:0016491 GO:0010181	K00327	KOG1158	1.6.2.4	PTHR19384
Vocar.0001s0806	GO:0003723 GO:0003676	K13126	KOG0123		PTHR24012 PTHR24012:SF491
Vocar.0001s0807	GO:0006412 GO:0005840 GO:0003735 GO:0003723	K02981	KOG0877		PTHR13718
Vocar.0001s0808	GO:0007264 GO:0005525	K07935			PTHR24073 PTHR24073:SF528
Vocar.0001s0816	GO:0005515				
Vocar.0001s0817	GO:0006629	K12418	KOG4232		PTHR19353 PTHR19353:SF30
Vocar.0001s0822	GO:0045454		KOG1672		PTHR21148
Vocar.0001s0823	GO:0042586 GO:0005506	K01462		3.5.1.88	PTHR10458 PTHR10458:SF2
Vocar.0001s0825	GO:0016020 GO:0006810 GO:0005215	K09875	KOG0223		PTHR19139 PTHR19139:SF75
Vocar.0001s0826	GO:0003676		KOG0123		PTHR24012 PTHR24012:SF308
Vocar.0001s0830	GO:0005524 GO:0005515		KOG0737		PTHR23069 PTHR23069:SF0
Vocar.0001s0831	GO:0007165 GO:0000155 GO:0016020 GO:0000160		KOG0519		PTHR24423
Vocar.0001s0833	GO:0005515				PTHR14871 PTHR14871:SF1
Vocar.0001s0835	GO:0003676 GO:0017069 GO:0000398		KOG0114		PTHR10501
Vocar.0001s0838	GO:0043565 GO:0008270 GO:0006355 GO:0003700				PTHR10071
Vocar.0001s0842	GO:0004518 GO:0003677				PTHR13451 PTHR13451:SF0
Vocar.0001s0847	GO:0016021		KOG1688		PTHR10743
Vocar.0001s0850	GO:0008440	K00915	KOG1620	2.7.1.151 2.7.1.140	PTHR12400
Vocar.0001s0851	GO:0008152 GO:0004807	K01803	KOG1643	5.3.1.1	PTHR21139
Vocar.0001s0852	GO:0055085 GO:0016020 GO:0006811 GO:0005216				PTHR31942 PTHR31942:SF1
Vocar.0001s0853	GO:0022900 GO:0016651				PTHR12219
Vocar.0001s0864	GO:0055114 GO:0050113 GO:0019310 GO:0005737 GO:0005506		KOG1573	1.13.99.1	PTHR12588
Vocar.0001s0866	GO:0008033 GO:0004540		KOG4639 character(0)	3.1.26.5	PTHR10993
Vocar.0001s0867	GO:0006508 GO:0004222			3.4.24.59	
Vocar.0001s0869	GO:0046854	K15422	KOG1528	3.1.3.57 3.1.3.7	PTHR20854 PTHR20854:SF34
Vocar.0001s0878	GO:0071949		KOG2614	1.14.13.9	PTHR13789 PTHR13789:SF216
Vocar.0001s0880	GO:0003677	K11251	KOG1756		PTHR23430
Vocar.0001s0881	GO:0003677 GO:0000786	K11252	KOG1744		PTHR23428
Vocar.0001s0882	GO:0008173 GO:0006396 GO:0003723			2.1.1.34	PTHR12029 PTHR12029:SF11
Vocar.0001s0884	GO:0045454 GO:0015035 GO:0006662	K03671	KOG0907	1.6.5.4	PTHR10438 PTHR10438:SF126
Vocar.0001s0888	GO:0055114 GO:0020037 GO:0016705 GO:0005506		KOG0157 character(0)		PTHR24291 PTHR24291:SF54
Vocar.0001s0891	GO:0055085 GO:0016020 GO:0015297 GO:0015238 GO:0006855	K03327	KOG1347		PTHR11206
Vocar.0001s0892	GO:0015991 GO:0000221 GO:0046961	K02144	KOG2759		PTHR10698
Vocar.0001s0895	GO:0048487 GO:0042073 GO:0030992				PTHR31432 PTHR31432:SF0
Vocar.0001s0899	GO:0016787 GO:0005524 GO:0003677	K12823		3.6.4.13	PTHR24031 PTHR24031:SF219
Vocar.0001s0901	GO:0005515		KOG1320	3.4.21.107	PTHR22939 PTHR22939:SF99
Vocar.0001s0902	GO:0008233 GO:0006508 GO:0005634	K02365		3.4.22.49	PTHR12792
Vocar.0001s0904	GO:0006260 GO:0005634	K10733 character(0)	KOG4071 character(0)		PTHR12772
Vocar.0001s0905	GO:0005515		KOG2659		PTHR12864
Vocar.0001s0907	GO:0016021				PTHR10783
Vocar.0001s0908	GO:0003676	K12890	KOG0105		PTHR24012
Vocar.0001s0910	GO:0005975 GO:0004557	K07407	KOG2366	3.2.1.22	PTHR11452 PTHR11452:SF12
Vocar.0001s0912	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02914			PTHR14503
Vocar.0001s0914	GO:0006468 GO:0005524 GO:0004672		KOG0192	2.7.10.1	PTHR23257
Vocar.0001s0916	GO:0006468 GO:0005524 GO:0004672			2.7.12.1	PTHR23257
Vocar.0001s0917	GO:0016787			3.1.3.16	PTHR24032
Vocar.0001s0922	GO:0030942 GO:0008312 GO:0006614 GO:0005786	K03104	KOG1761		PTHR12013
Vocar.0001s0924	GO:0006468 GO:0004672		KOG0032	2.7.11.1	PTHR24349 PTHR24349:SF84
Vocar.0001s0925	GO:0003824 GO:0006470 GO:0004722		KOG0698	3.1.3.16	PTHR13832 PTHR13832:SF273
Vocar.0001s0928	GO:0016887 GO:0005524 GO:0016020		KOG0061	3.6.3.25	PTHR19241
Vocar.0001s0929	GO:0006468 GO:0005524 GO:0004674 GO:0004672			2.7.11.1	PTHR24356 PTHR24356:SF183
Vocar.0001s0931	GO:0019205 GO:0006139 GO:0005524	K00939	KOG3079	2.7.4.6 2.7.4.3	PTHR23359 PTHR23359:SF70
Vocar.0001s0933	GO:0042147 GO:0030904 GO:0015031 GO:0008565	K18468			PTHR11099
Vocar.0001s0938	GO:0006468 GO:0004672		KOG0659 KOG0580 KOG0594	2.7.11.17	PTHR24347 PTHR24347:SF249
Vocar.0001s0941	GO:0035556 GO:0016849 GO:0009190	K11858		4.6.1.2	PTHR11920 PTHR11920:SF328
Vocar.0001s0944	GO:0005524 GO:0003676		KOG0947	3.6.4.13	
Vocar.0001s0950	GO:0005515	K12176			PTHR10678
Vocar.0001s0951	GO:0019773 GO:0006511 GO:0004175 GO:0051603 GO:0005839 GO:0004298	K02731	KOG0183	3.4.25.1	PTHR11599 PTHR11599:SF15
Vocar.0001s0952	GO:0008152 GO:0003824	K14760	KOG1176	6.2.1.26	PTHR24095
Vocar.0001s0955	GO:0070072				PTHR31792
Vocar.0001s0963	GO:0016021 GO:0016020	K15275	KOG1581		PTHR10778 PTHR10778:SF10
Vocar.0001s0964	GO:0005515	K10570	KOG4283		PTHR22850 PTHR22850:SF2
Vocar.0001s0965	GO:0005515		KOG0277 KOG0296 KOG0295 KOG0286 KOG0645 KOG0318 KOG0643 KOG0266		PTHR22847 PTHR22847:SF442
Vocar.0001s0969	GO:0005975		KOG2772	2.2.1.2	PTHR10683 PTHR10683:SF18
Vocar.0001s0976	GO:0003676		KOG0106 KOG0144 KOG0105 KOG4212		PTHR23003
Vocar.0001s0978	GO:0018193				
Vocar.0001s0979	GO:0051156 GO:0006096 GO:0005524 GO:0004340			2.7.1.2	PTHR30514 PTHR30514:SF0
Vocar.0001s0983	GO:0016020	K06816			PTHR11884 PTHR11884:SF1
Vocar.0001s0985	GO:0005783 GO:0045454	K09584	KOG0907	5.3.4.1	PTHR18929 PTHR18929:SF87
Vocar.0001s0986	GO:0016787 GO:0005524 GO:0003677		KOG0331	3.6.4.13	PTHR24031 PTHR24031:SF247
Vocar.0001s0989	GO:0005975 GO:0004553			3.2.1.39 3.2.1.6	PTHR10963
Vocar.0001s0990	GO:0055114 GO:0016491 GO:0008152			1.2.1.3	PTHR11699 PTHR11699:SF25
Vocar.0001s0995	GO:0030983 GO:0006298 GO:0005524 GO:0045910 GO:0016887 GO:0004519	K07456			PTHR11361 PTHR11361:SF14
Vocar.0001s0998	GO:0008171			2.1.1.6	PTHR10509 PTHR10509:SF27
Vocar.0001s1000	GO:0006468 GO:0005524 GO:0004672	K08867	KOG0198	2.7.11.1	PTHR13902
Vocar.0001s1001	GO:0006468 GO:0005524 GO:0004672	K08867	KOG0198 KOG0192	2.7.11.1	PTHR13902
Vocar.0001s1002	GO:0000160	K14490	KOG4747		PTHR28242 PTHR28242:SF9
Vocar.0001s1010	GO:0030170 GO:0019752 GO:0016831	K01593	KOG0628	4.1.1.25	PTHR11999 PTHR11999:SF70
Vocar.0001s1011	GO:0003779	K05768	KOG0443		PTHR11977
Vocar.0001s1012	GO:0006508 GO:0004190		KOG1339	3.4.23.12	PTHR13683 PTHR13683:SF253
Vocar.0001s1013	GO:0005524 GO:0051082 GO:0006457	K09499			PTHR11353 PTHR11353:SF22
Vocar.0001s1022	GO:0006355 GO:0005739 GO:0003690				
Vocar.0001s1031	GO:0006457 GO:0003755 GO:0000413	K03768	KOG0880	5.2.1.8	PTHR11071 PTHR11071:SF286
Vocar.0001s1032	GO:0016020 GO:0015979 GO:0009522	K08905		1.97.1.12	PTHR34195 PTHR34195:SF1
Vocar.0001s1035	GO:0008270 GO:0005515				
Vocar.0001s1037	GO:0016787				PTHR12905 PTHR12905:SF0
Vocar.0001s1039	GO:0016787 GO:0008152	K14664			PTHR11014 PTHR11014:SF63
Vocar.0001s1041	GO:0016887 GO:0005524 GO:0055085 GO:0042626 GO:0016021 GO:0006810	K05661	KOG0056	3.6.3.46	PTHR24221 PTHR24221:SF18
Vocar.0001s1043	GO:0008152 GO:0006741 GO:0003951	K00858		2.7.1.23 2.7.1.86	PTHR20275 PTHR20275:SF0
Vocar.0001s1045	GO:0005525	K07874	KOG0084		PTHR24073 PTHR24073:SF520
Vocar.0001s1046	GO:0008080	K00621	KOG3396	2.3.1.4	PTHR13355 PTHR13355:SF11
Vocar.0001s1049	GO:0003676	K12741	KOG0131		PTHR24012 PTHR24012:SF318
Vocar.0001s1052	GO:0003723				PTHR24078 character(0)
Vocar.0001s1053	GO:0051536 GO:0009055		KOG3309 character(0)	2.8.1.6	PTHR23426 PTHR23426:SF25
Vocar.0001s1055	GO:0005515	K12880	KOG1407		PTHR22839
Vocar.0001s1060	GO:0008270	K11752		3.5.4.26	PTHR11079 PTHR11079:SF10
Vocar.0001s1061	GO:0030286 GO:0007018 GO:0003777	K10408 character(0)		3.6.4.2	PTHR10676 PTHR10676:SF265
Vocar.0001s1065	GO:0008270 GO:0003676				
Vocar.0001s1066	GO:0016747	K14457	KOG0831	2.3.1.20	PTHR12317 PTHR12317:SF0
Vocar.0001s1067	GO:0019243 GO:0004416	K01069	KOG0813	3.1.2.6	PTHR11935 PTHR11935:SF7
Vocar.0001s1070	GO:0005634	K01148		3.1.13.4	PTHR15092 PTHR15092:SF26
Vocar.0001s1073	GO:0016787 GO:0005524 GO:0003677	K13131	KOG0328	3.6.4.13	PTHR24031 PTHR24031:SF159
Vocar.0001s1077	GO:0008484 GO:0008152		KOG3867	3.1.6.1	PTHR10342 PTHR10342:SF218
Vocar.0001s1081	GO:0006468 GO:0005524 GO:0004672		KOG0192	2.7.12.1	PTHR23257
Vocar.0001s1082	GO:0004017 GO:0019205 GO:0006139 GO:0005524	K00939	KOG3078	2.7.4.3	PTHR23359 PTHR23359:SF99
Vocar.0001s1083	GO:0003677 GO:0006289 GO:0005634 GO:0003684	K10838			PTHR12135
Vocar.0001s1087	GO:0005515		KOG0472		PTHR23155
Vocar.0001s1088	GO:0006950 GO:0051087 GO:0001671		KOG2936		PTHR13009 PTHR13009:SF8
Vocar.0001s1090	GO:0006457		KOG0543	5.2.1.8	PTHR10516
Vocar.0001s1093	GO:0016021 GO:0015031		KOG3088		PTHR10687
Vocar.0001s1094	GO:0030976 GO:0003824 GO:0055114 GO:0016903 GO:0016491			1.2.1.51 1.16.1.5	PTHR32154 PTHR32154:SF0
Vocar.0001s1096	GO:0006810 GO:0005215			4.6.1.1	PTHR12203 PTHR12203:SF13
Vocar.0001s1098	GO:0008270	K18932		2.3.1.225	PTHR22883
Vocar.0001s1099	GO:0015940 GO:0004592	K01918	KOG3042	6.3.2.1	PTHR21299 PTHR21299:SF1
Vocar.0001s1108	GO:0016787 GO:0030145 GO:0006302 GO:0005634 GO:0004519 GO:0006259 GO:0004527	K10865			PTHR10139 PTHR10139:SF1
Vocar.0001s1110	GO:0006464 GO:0004719	K00573	KOG1661	2.1.1.77	PTHR11579
Vocar.0001s1111	GO:0016020	K02221			PTHR33219 PTHR33219:SF4
Vocar.0001s1112	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02939			PTHR21368
Vocar.0001s1113	GO:0006260 GO:0005524 GO:0003677			3.6.4.12	
Vocar.0001s1116	GO:0016592 GO:0006357	K15151	KOG3046		
Vocar.0001s1120	GO:0005525	K16944	KOG2655		PTHR18884 PTHR18884:SF30
Vocar.0001s1121	GO:0005515		KOG0548		PTHR22904
Vocar.0001s1122	GO:0016020	K07052			PTHR10794 PTHR10794:SF52
Vocar.0001s1123	GO:0016020 GO:0005044			1.4.3.13	PTHR19331
Vocar.0001s1125	GO:0031145 GO:0030071 GO:0005680				PTHR13260
Vocar.0001s1126	GO:0055114 GO:0016491 GO:0008152	K00131	KOG2450	1.2.1.9	PTHR11699 PTHR11699:SF29
Vocar.0001s1129	GO:0008374 GO:0006629		KOG2369	2.3.1.43	PTHR11440
Vocar.0001s1130	GO:0005515				PTHR10774
Vocar.0001s1136	GO:0008616 GO:0008479 GO:0006400	K00773		2.4.2.29	PTHR21148 PTHR21148:SF22
Vocar.0001s1137	GO:0044237	K03680	KOG1467		PTHR10233 PTHR10233:SF14
Vocar.0001s1138	GO:0006241 GO:0006228 GO:0006183 GO:0006165 GO:0004550	K00940	KOG0888	2.7.4.6	PTHR11349
Vocar.0001s1139	GO:0015934 GO:0006412 GO:0003735				
Vocar.0001s1142	GO:0006468 GO:0005524 GO:0004672		KOG0192	2.7.11.25	PTHR23257 PTHR23257:SF394
Vocar.0001s1145	GO:0008168 GO:0006479	K11434	KOG1499	2.1.1.125	PTHR11006 PTHR11006:SF68
Vocar.0001s1146	GO:0019843 GO:0006412 GO:0005840 GO:0003735	K02990			PTHR21011 PTHR21011:SF5
Vocar.0001s1148	GO:0047750 GO:0016125 GO:0016021	K01824	KOG4826	5.3.3.5	PTHR14207 PTHR14207:SF0
Vocar.0001s1149	GO:0005515				
Vocar.0001s1160	GO:2001070			2.7.9.5	PTHR15048
Vocar.0001s1161	GO:0008152 GO:0003824	K05607	KOG1679	4.2.1.18	PTHR11941 PTHR11941:SF61
Vocar.0001s1166	GO:0006468 GO:0004672			2.7.10.2	PTHR23257
Vocar.0001s1177	GO:0019904	K06630	KOG0841		PTHR18860
Vocar.0001s1180	GO:0003677	K06875	KOG3431		PTHR10840 PTHR10840:SF0
Vocar.0001s1183	GO:0043565 GO:0006355 GO:0003700				
Vocar.0001s1186	GO:0055114 GO:0016702	K10712	KOG4281	1.13.11.19	PTHR22966
Vocar.0001s1187	GO:0055114 GO:0020037 GO:0016705 GO:0005506	K05917	KOG0684	1.14.13.70	PTHR24286 PTHR24286:SF24
Vocar.0001s1188	GO:0006810 GO:0005622		KOG4353 KOG2104		PTHR10693 PTHR10693:SF20
Vocar.0001s1190	GO:0008270 GO:0005737 GO:0005524 GO:0004386 GO:0003677 GO:0000184	K14326			PTHR10887 PTHR10887:SF378
Vocar.0001s1192	GO:0055114 GO:0006779 GO:0004109	K00228	KOG1518	1.3.3.3	PTHR10755 PTHR10755:SF3
Vocar.0001s1197	GO:0016787 GO:0006541 GO:0006177 GO:0006164 GO:0005524 GO:0003922	K01951		6.3.5.2	PTHR11922 PTHR11922:SF2
Vocar.0001s1199	GO:0016887 GO:0005524 GO:0019538	K03695			PTHR11638 PTHR11638:SF121
Vocar.0001s1202	GO:0016887 GO:0005524 GO:0019538	K03695			PTHR11638 PTHR11638:SF121
Vocar.0001s1205	GO:0046872 GO:0033014 GO:0004655	K01698	KOG2794	4.2.1.24	PTHR11458
Vocar.0001s1207	GO:0006412 GO:0005840 GO:0003735	K02877	KOG1678		PTHR11847
Vocar.0001s1208	GO:0030127 GO:0008270 GO:0006888 GO:0006886	K14007			PTHR13803
Vocar.0001s1210	GO:0055114 GO:0006570 GO:0006559 GO:0004411	K00451		1.13.11.5	PTHR11056
Vocar.0001s1217	GO:0005634	K12873	KOG3404		PTHR19411
Vocar.0001s1218	GO:0008270 GO:0005515				
Vocar.0001s1219	GO:0005524 GO:0003678 GO:0043141	K11338		3.6.4.12	PTHR11093
Vocar.0001s1220	GO:0003676			3.6.4.13 3.6.4.12	PTHR10887 PTHR10887:SF366
Vocar.0001s1222	GO:0055085 GO:0016020 GO:0006810 GO:0005215		KOG1292		PTHR11119 PTHR11119:SF36
Vocar.0001s1224	GO:0006265 GO:0005694 GO:0003916 GO:0003677 GO:0003917	K03168	KOG1956	5.99.1.2	PTHR11390 PTHR11390:SF27
Vocar.0001s1229	GO:0005515 GO:0016773	K08874		2.7.11.1	PTHR11139 PTHR11139:SF1
Vocar.0001s1230	GO:0003676				PTHR24012
Vocar.0001s1231	GO:0009349 GO:0009231	K00794	KOG3243	2.5.1.78	PTHR21058
Vocar.0001s1237	GO:0048037 GO:0008152 GO:0003824 GO:0046912	K01648		2.3.3.8	PTHR23118 PTHR23118:SF8
Vocar.0001s1241	GO:0005524 GO:0004003 GO:0003677 GO:0016818 GO:0008026 GO:0006139 GO:0003676	K11136		3.6.4.12	PTHR11472 PTHR11472:SF34
Vocar.0001s1244	GO:0008270		KOG1140	3.4.17.20	PTHR21497 PTHR21497:SF24
Vocar.0001s1247	GO:0050662 GO:0003824		KOG1430	1.1.1.181	PTHR10366 PTHR10366:SF242
Vocar.0001s1251	GO:0006397	K12621	KOG3448		PTHR13829
Vocar.0001s1254	GO:0006355 GO:0006351				
Vocar.0001s1264	GO:0042393 GO:0006355		KOG1632		PTHR12321 PTHR12321:SF37 PTHR12321 PTHR12321:SF55
Vocar.0001s1265	GO:0042765 GO:0016255	K05292	KOG2407		PTHR12959 PTHR12959:SF11
Vocar.0001s1269	GO:0006355 GO:0003700 GO:0007275				PTHR32467 PTHR32467:SF34
Vocar.0001s1271	GO:0006351 GO:0005634 GO:0003677	K17498	KOG1793		PTHR22908
Vocar.0001s1274	GO:0055114 GO:0006979 GO:0004602		KOG1651	1.11.1.9	PTHR11592
Vocar.0001s1275	GO:0006265 GO:0005524 GO:0003918 GO:0003677	K02470	KOG0355	5.99.1.3	PTHR10169 PTHR10169:SF35
Vocar.0001s1277	GO:0008168 GO:0008152		KOG1271	3.4.24.71	PTHR12176 PTHR12176:SF18
Vocar.0001s1278	GO:0030915 GO:0006281 GO:0000724		KOG0979		PTHR19306 PTHR19306:SF1
Vocar.0001s1281	GO:0006950 GO:0005516				PTHR31713 PTHR31713:SF2
Vocar.0001s1283	GO:0016020 GO:0015979 GO:0009654 GO:0009523				PTHR34963 PTHR34963:SF2
Vocar.0001s1288	GO:0050662 GO:0003824		KOG1502 KOG1430		PTHR10366 PTHR10366:SF278
Vocar.0001s1292	GO:0016021	K17086			PTHR10766 PTHR10766:SF37
Vocar.0001s1294	GO:0003676		KOG0114 KOG0131		PTHR24012
Vocar.0001s1295	GO:0017119		KOG2069		PTHR21311 PTHR21311:SF0
Vocar.0001s1299	GO:0005524	K09493			PTHR11353
Vocar.0001s1300	GO:0016887 GO:0005524	K03065		3.4.25.1	PTHR23073 PTHR23073:SF7
Vocar.0001s1304	GO:0016884	K02433	KOG1211	6.3.5.7	PTHR11895 PTHR11895:SF101
Vocar.0001s1307	GO:0016887 GO:0005524 GO:0016021 GO:0006810 GO:0005215		KOG0060	3.6.3.47	PTHR11384 PTHR11384:SF3
Vocar.0001s1308	GO:0043565 GO:0006355 GO:0003700				PTHR22952
Vocar.0001s1309	GO:0003676 GO:0045292 GO:0005846 GO:0000339	K12883	KOG0121		PTHR18847
Vocar.0001s1312	GO:0015923 GO:0006013 GO:0008270 GO:0004553 GO:0005975 GO:0004559	K01191		3.2.1.114	PTHR11607 PTHR11607:SF15
Vocar.0001s1320	GO:0005515	K14556			PTHR19853 PTHR19853:SF0
Vocar.0001s1321	GO:0019205 GO:0006139 GO:0005524	K13800	KOG3079	2.7.4.14	PTHR23359
Vocar.0001s1322	GO:0015031 GO:0008565	K03116			PTHR33162 PTHR33162:SF1
Vocar.0001s1330	GO:0006468 GO:0004672			2.7.11.25	PTHR23257
Vocar.0001s1333	GO:0005739	K07555			PTHR13126
Vocar.0001s1337	GO:0016787	K03787		3.1.3.5	PTHR30457 PTHR30457:SF0
Vocar.0001s1339	GO:0005525 GO:0003924	K06949			PTHR32120 PTHR32120:SF2
Vocar.0001s1340	GO:0005524 GO:0003676	K13179	KOG0331	3.6.4.13	PTHR24031 PTHR24031:SF181
Vocar.0001s1347	GO:0016567 GO:0004842			6.3.2.19	PTHR22849
Vocar.0001s1349	GO:0043461	K07556	KOG3015		PTHR21013
Vocar.0001s1350	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02954	KOG1741		PTHR19836
Vocar.0001s1351	GO:0016021		KOG4491		PTHR13353
Vocar.0001s1352	GO:0016021 GO:0005783	K04710	KOG1607		PTHR12560
Vocar.0001s1356	GO:0009073 GO:0003849	K01626		2.5.1.54	PTHR21337 PTHR21337:SF6
Vocar.0001s1359	GO:0016627 GO:0016021 GO:0006629 GO:0005737	K12345	KOG1640	1.3.1.94 1.3.1.22	PTHR14624
Vocar.0001s1362	GO:0006886 GO:0005622				PTHR13856
Vocar.0001s1373	GO:0006418 GO:0000166 GO:0005524 GO:0004812	K01869		6.1.1.4	PTHR11946 PTHR11946:SF51
Vocar.0001s1375	GO:0008484 GO:0008152			3.1.6.1	PTHR10342 PTHR10342:SF218
Vocar.0001s1376	GO:0046872				PTHR23102
Vocar.0001s1377	GO:0006412 GO:0003735	K02935	KOG1715		PTHR24089 PTHR24089:SF272
Vocar.0001s1378	GO:0016740	K00600		2.1.2.1	PTHR11680
Vocar.0001s1379	GO:0005515				PTHR23333 PTHR23333:SF4
Vocar.0001s1385	GO:0005515		KOG0811		PTHR19957
Vocar.0001s1392	GO:0007165 GO:0004114			3.1.4.53 3.1.4.17	PTHR11347
Vocar.0001s1395	GO:0008168 GO:0006139	K05925		2.1.1.62	PTHR12829 PTHR12829:SF1
Vocar.0001s1396	GO:0008324 GO:0006812			3.6.3.2	PTHR41394 PTHR41394:SF2
Vocar.0001s1399	GO:0016149 GO:0006415 GO:0005737 GO:0003747		KOG3429		PTHR11075 PTHR11075:SF9
Vocar.0001s1400	GO:0032968 GO:0006367 GO:0005634 GO:0003677				
Vocar.0001s1401	GO:0006412 GO:0005840 GO:0003735		KOG0407		PTHR11759
Vocar.0001s1402	GO:0006415 GO:0003747 GO:0016149 GO:0005737		KOG2726		PTHR11075 PTHR11075:SF9
Vocar.0001s1403	GO:0032968 GO:0006367 GO:0005634 GO:0003677				
Vocar.0001s1404	GO:0006412 GO:0005840 GO:0003735		KOG0407		PTHR11759
Vocar.0001s1405	GO:0008270 GO:0005515		KOG0320		PTHR14155 PTHR14155:SF170
Vocar.0001s1409	GO:0055114 GO:0050660 GO:0016491 GO:0003824	K18930	KOG1232		PTHR11748 PTHR11748:SF65
Vocar.0001s1410	GO:0003676 GO:0006457 GO:0003755	K09564		5.2.1.8	PTHR11071 PTHR11071:SF274
