Gene ID	GO	KO	KOG	ENZYME	PANTHER
Dusal.0017s00022	GO:0055085 GO:0046873 GO:0030001 GO:0016020	K07238	KOG2474		PTHR11040 PTHR11040:SF46
Dusal.0017s00026	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02953	KOG0400		PTHR11885
Dusal.0017s00027	GO:0003676 GO:0006355 GO:0003677				PTHR11544
Dusal.0017s00032	GO:0016020 GO:0009765	K08911			PTHR21649
Dusal.0018s00007	GO:0006412	K02992			PTHR11205
Dusal.0018s00018	GO:0006397	K12861	KOG3096		PTHR13296 PTHR13296:SF0
Dusal.0018s00021	GO:0016021 GO:0006810 GO:0005524 GO:0005471	K03301			PTHR31187 PTHR31187:SF1
Dusal.0018s00023	GO:0005515	K13137 character(0)	KOG0278 character(0)		PTHR19877 c("PTHR19877", "PTHR19877:SF1")
Dusal.0018s00030	GO:0051536 GO:0009055	K00235		1.3.5.1	PTHR11921 PTHR11921:SF29
Dusal.0018s00031	GO:0005515			2.1.1.127 2.1.1.259	PTHR13271
Dusal.0018s00035	GO:0043043 GO:0005737				PTHR30053 PTHR30053:SF1
Dusal.0018s00038	GO:0005525	K07962			PTHR11711
Dusal.0018s00041	GO:0055114 GO:0016491		KOG2665	1.1.99.2	PTHR13847 PTHR13847:SF207
Dusal.0018s00044	GO:0022904 GO:0016651 GO:0005743	K03949			PTHR12653
Dusal.0018s00046	GO:0003824	K01469		3.5.2.9	PTHR11365 PTHR11365:SF2
Dusal.0018s00047	GO:0016787			3.5.2.9	PTHR11365 PTHR11365:SF2
Dusal.0019s00002	GO:0005524 GO:0003676 GO:0031204 GO:0008565	K12854		3.6.4.13	PTHR24075 PTHR24075:SF0
Dusal.0019s00005	GO:0035556 GO:0016849 GO:0009190	K11858		4.6.1.2	PTHR11920 PTHR11920:SF328
Dusal.0019s00009	GO:0005525		c("KOG0087", "KOG0079") character(0)		PTHR11649 PTHR11649:SF5
Dusal.0019s00011	GO:0003924 GO:0007017 GO:0005874	K10391	KOG1375		PTHR11588 PTHR11588:SF13
Dusal.0019s00013	GO:0045747 GO:0007049 GO:0006221		KOG1766		PTHR12373 PTHR12373:SF0
Dusal.0019s00018	GO:0003676 GO:0006355 GO:0005634 GO:0003677	K13103	KOG2184		PTHR23329 PTHR23329:SF1
Dusal.0019s00022	GO:0006468 GO:0004672		KOG0192	2.7.11.1	PTHR23257 PTHR23257:SF490
Dusal.0019s00025	GO:0030127 GO:0008270 GO:0006888 GO:0006886	K14006			PTHR11141
Dusal.0019s00026	GO:0016301 GO:0007205 GO:0004143	K00901		2.7.1.107	PTHR11255
Dusal.0019s00027	GO:0006310 GO:0006281 GO:0003910 GO:0005524	K10747		6.5.1.1	PTHR10459 PTHR10459:SF10
Dusal.0019s00033	GO:0006260 GO:0005634 GO:0003677	K07466			PTHR23273 PTHR23273:SF4
Dusal.0019s00036	GO:0003824 GO:0006470 GO:0004722	K17500	KOG0698	3.1.3.16	PTHR13832 PTHR13832:SF355
Dusal.0020s00003	GO:0008270	K11423		2.1.1.43	
Dusal.0020s00009	GO:0055114 GO:0016491 GO:0016209	K07152			PTHR12151 PTHR12151:SF5
Dusal.0020s00010	GO:0035556 GO:0016849 GO:0009190			4.6.1.2	PTHR11920 PTHR11920:SF328
Dusal.0020s00012	GO:0035556 GO:0016849 GO:0009190			4.6.1.2	PTHR11920 PTHR11920:SF328
Dusal.0020s00014	GO:0055114 GO:0050660 GO:0017150 GO:0008033	K05544		1.3.1.89	PTHR11082 PTHR11082:SF8
Dusal.0020s00017	GO:0055114 GO:0050660 GO:0016627 GO:0008152 GO:0003995	K00249 character(0)			PTHR10909 PTHR10909:SF282
Dusal.0020s00018	GO:0006457 GO:0003755 GO:0000413	K12737	KOG0885	5.2.1.8	PTHR11071 PTHR11071:SF152
Dusal.0020s00021	GO:0003676				PTHR24012
Dusal.0020s00025	GO:0005524 GO:0003676 GO:0004386	K12818 character(0)		3.6.4.13	PTHR18934 PTHR18934:SF143
Dusal.0020s00027	GO:0005524 GO:0003676			3.6.4.12	PTHR13710 PTHR13710:SF94
Dusal.0020s00028	GO:0043140 GO:0006281 GO:0006260	K10901		3.6.4.12	PTHR13710 PTHR13710:SF70
Dusal.0020s00029	GO:0005622 GO:0003676			3.6.4.12	
Dusal.0020s00035	GO:0055114 GO:0006979 GO:0004602	K00432		1.11.1.12	PTHR11592
Dusal.0020s00036	GO:0008234 GO:0006508		KOG1543	3.4.22.15	PTHR12411 PTHR12411:SF372
Dusal.0020s00042	GO:0006457			5.2.1.8	
Dusal.0020s00043	GO:0005515				
Dusal.0020s00044	GO:0016021 GO:0004190	K09595	KOG2443		PTHR12174 PTHR12174:SF23
Dusal.0020s00047	GO:0009228				PTHR31528 PTHR31528:SF1
Dusal.0020s00048	GO:0016491 GO:0008152			1.1.1.184	PTHR24322
Dusal.0020s00049	GO:0016491 GO:0008152			1.3.1.82	PTHR24322 PTHR24322:SF457
Dusal.0021s00001	GO:0006807 GO:0006542 GO:0004356	K01915		6.3.1.2	PTHR20852 PTHR20852:SF50
Dusal.0021s00002	GO:0005515 GO:0042578			6.3.2.19	PTHR11200 PTHR11200:SF119
Dusal.0021s00006	GO:0005515		KOG1477		PTHR12864 PTHR12864:SF14
Dusal.0021s00011	GO:0016021				PTHR28259 PTHR28259:SF1
Dusal.0021s00012	GO:0045454	K15631	KOG0907	2.8.1.9	PTHR14237 PTHR14237:SF19
Dusal.0021s00013	GO:0005515			2.1.1.43	PTHR12197 PTHR12197:SF145
Dusal.0021s00015	GO:0030983 GO:0006298 GO:0005524				PTHR11361 PTHR11361:SF82
Dusal.0021s00022	GO:0006508 GO:0004222			3.4.24.59 character(0)	
Dusal.0021s00024	GO:0016021 GO:0008521		KOG3574		PTHR12778 PTHR12778:SF9
Dusal.0021s00026	GO:0008017 GO:0007018 GO:0005524 GO:0003777 GO:0005871			3.6.4.4	PTHR24115
Dusal.0021s00029	GO:0005524	K10779		3.6.4.12	PTHR10799 PTHR10799:SF680
Dusal.0021s00034	GO:0005515			2.1.1.43	PTHR12197
Dusal.0021s00035	GO:0055085 GO:0042626 GO:0016021 GO:0006810 GO:0005524	K05677		3.6.3.47	PTHR11384 PTHR11384:SF13
Dusal.0022s00008	GO:0035556 GO:0016849 GO:0009190			4.6.1.2	PTHR11920
Dusal.0022s00009	GO:0006464 GO:0004719 GO:0031515 GO:0030488 GO:0016429	K07442	KOG2915	2.1.1.220	PTHR12133 PTHR12133:SF2
Dusal.0022s00018	GO:0030170 GO:0009058	K00639		2.3.1.29	PTHR13693 PTHR13693:SF60
Dusal.0022s00024	GO:0006468 GO:0005524 GO:0004672			2.7.11.1	PTHR23257
Dusal.0022s00026	GO:0000062		KOG0817		PTHR24119
Dusal.0022s00030	GO:0005525	K14539	KOG1424		PTHR11089 PTHR11089:SF7
Dusal.0022s00034	GO:0016020 GO:0008236 GO:0006508	K03100	KOG0171	3.4.21.89	PTHR12383 PTHR12383:SF25
Dusal.0022s00035	GO:0008270				PTHR23336 PTHR23336:SF2
Dusal.0022s00040	GO:0009058 GO:0003824		KOG3033	5.3.3.17	PTHR13774 PTHR13774:SF17
Dusal.0023s00001	GO:0051603 GO:0005839 GO:0004298	K02739	KOG0173	3.4.25.1	PTHR11599 PTHR11599:SF44
Dusal.0023s00006	GO:0015977 GO:0008964 GO:0006099	K01595		4.1.1.31	PTHR30523
Dusal.0023s00007	GO:0015977 GO:0008964 GO:0006099	K01595		4.1.1.31	PTHR30523 PTHR30523:SF6
Dusal.0023s00011	GO:0006508 GO:0004252			3.4.21.62	PTHR10795 PTHR10795:SF157
Dusal.0023s00017	GO:0015979 GO:0009523 GO:0009507	K02721			PTHR34552
Dusal.0023s00023	GO:0008176 GO:0006400	K03439	KOG3115	2.1.1.33	PTHR23417 PTHR23417:SF16
Dusal.0023s00024	GO:0009052 GO:0004751	K01807	KOG3075	5.3.1.6	PTHR11934 PTHR11934:SF8
Dusal.0023s00025	GO:0019867				PTHR12815 PTHR12815:SF7
Dusal.0023s00026	GO:0016740 GO:0009058	K00801	KOG1459	2.5.1.21	PTHR11626 PTHR11626:SF2
Dusal.0023s00029	GO:0006457 GO:0003755 GO:0000413			5.2.1.8	PTHR11071 PTHR11071:SF236
Dusal.0023s00030	GO:0005515				PTHR12162 PTHR12162:SF0
Dusal.0023s00033	GO:0016020 GO:0006511	K14016 K07052			PTHR12555 c("PTHR10794", "PTHR10794:SF37")
Dusal.0023s00038	GO:0016787	K01510	KOG1386	3.6.1.5	PTHR11782
Dusal.0023s00043	GO:0019901 GO:0006355 GO:0000079		KOG0835		PTHR10026 PTHR10026:SF13
Dusal.0023s00045	GO:0006351 GO:0003899 GO:0003677 GO:0032549	K03002		2.7.7.6	PTHR20856 PTHR20856:SF5
Dusal.0023s00046	GO:0006351 GO:0003899 GO:0003677 GO:0032549	K03002		2.7.7.6	PTHR20856 PTHR20856:SF5
Dusal.0024s00001	GO:0005515				
Dusal.0024s00002	GO:0016459 GO:0005524 GO:0003774			2.7.11.1	PTHR13140 PTHR13140:SF304
Dusal.0024s00003	GO:0006468 GO:0005524 GO:0004672	K04368	KOG0198	2.7.12.2	PTHR24361 PTHR24361:SF408
Dusal.0024s00011	GO:0003677 GO:0000786	K11253	KOG1745		PTHR11426
Dusal.0024s00012	GO:0003677	K11251	KOG1756		PTHR23430
Dusal.0024s00013	GO:0006468 GO:0004672		KOG0580	2.7.11.12	PTHR24353 PTHR24353:SF37
Dusal.0024s00015	GO:0006412 GO:0005840 GO:0003735	K02960	KOG1753		PTHR21569 PTHR21569:SF6
Dusal.0024s00020	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02993	KOG3320		PTHR11278
Dusal.0024s00021	GO:0019843 GO:0006412 GO:0005840 GO:0003735	K02990			PTHR21011 PTHR21011:SF5
Dusal.0024s00024	GO:0006614 GO:0005525 GO:0006886 GO:0005785 GO:0005047 GO:0003924	K13431		3.6.5.4	PTHR11564 PTHR11564:SF16
Dusal.0024s00029	GO:0006629 GO:0004806	K14674		3.1.1.3	PTHR14226 PTHR14226:SF10
Dusal.0024s00030	GO:0006351 GO:0005634 GO:0003677				
Dusal.0024s00032	GO:0030983 GO:0006298 GO:0005524 GO:0032300	K10858	KOG1978 character(0)		PTHR10073 PTHR10073:SF12
Dusal.0024s00035	GO:0004386		KOG0922	3.6.4.13	PTHR18934
Dusal.0024s00036	GO:0003924 GO:0007017 GO:0005874 GO:0031122 GO:0007020 GO:0000930	K10389		2.4.2.1	PTHR11588 PTHR11588:SF7
Dusal.0024s00037	GO:0006468 GO:0004672				
Dusal.0024s00039	GO:0008234 GO:0006508	K08597 character(0)	KOG3246 character(0)	3.4.22.68	PTHR12606 PTHR12606:SF34 PTHR12606 PTHR12606:SF15
Dusal.0024s00040	GO:0005524	K11647		3.6.4.12	PTHR10799 PTHR10799:SF577
Dusal.0024s00042	GO:0016742 GO:0009058	K00601	KOG3076	2.1.2.2	PTHR10520 PTHR10520:SF9
Dusal.0024s00044	GO:0006468 GO:0005524 GO:0004674	K07179		2.7.11.1	PTHR10593 PTHR10593:SF36
Dusal.0024s00051	GO:0016787		KOG3947		PTHR12905 PTHR12905:SF0
Dusal.0024s00056	GO:0035556 GO:0016849 GO:0009190			4.6.1.2 4.6.1.1	PTHR11920
Dusal.0024s00060	GO:0006562 GO:0004657	K00318	KOG0186	1.5.5.2	PTHR13914 PTHR13914:SF0
Dusal.0025s00003	GO:0005515				PTHR23319
Dusal.0025s00004	GO:0005515		KOG4018		PTHR12292
Dusal.0025s00005	GO:0042765 GO:0016021	K05289			PTHR13304 PTHR13304:SF0
Dusal.0025s00007	GO:0055114 GO:0006779 GO:0004109	K00228 character(0)		1.3.3.3	PTHR10755 PTHR10755:SF0
Dusal.0025s00008	GO:0010181 GO:0055114 GO:0016491	K00380 character(0)	KOG1158 character(0)	1.8.1.2	PTHR19384
Dusal.0025s00009	GO:0006418 GO:0005524 GO:0004812 GO:0000166 GO:0006434 GO:0005737 GO:0004828	K01875		6.1.1.11	PTHR11778 PTHR11778:SF7
Dusal.0025s00020	GO:0006529 GO:0004066				PTHR11772 PTHR11772:SF3
Dusal.0025s00022	GO:0005515	K11422		2.1.1.43	PTHR13793 PTHR13793:SF100
Dusal.0025s00024	GO:0005515 GO:0005634			2.1.1.43	PTHR13793 PTHR13793:SF100
Dusal.0025s00026	GO:0016799 GO:0008270 GO:0006284 GO:0003906 GO:0003684	K10563		4.2.99.18 3.2.2.23	PTHR22993
Dusal.0025s00027	GO:0006468 GO:0005524 GO:0004672			2.7.12.1 2.7.10.2	
Dusal.0025s00029	GO:0005634	K10744	KOG4705		PTHR13383 PTHR13383:SF11
Dusal.0025s00031	GO:0005515				PTHR24412
Dusal.0025s00038	GO:0008270 GO:0003676				
Dusal.0025s00039	GO:0009396 GO:0003848 GO:0042558	K13941		2.5.1.15 2.7.6.3	PTHR20941 PTHR20941:SF1
Dusal.0025s00044	GO:0005515	K11806			PTHR22851 PTHR22851:SF0
Dusal.0025s00047	GO:0016020 GO:0015696 GO:0008519 GO:0072488	K03320	KOG0682		PTHR11730 PTHR11730:SF6
Dusal.0025s00050	GO:0007005 GO:0004842		KOG4172	6.3.2.19	PTHR12183 PTHR12183:SF18
Dusal.0025s00052	GO:0008270 GO:0006355 GO:0005634 GO:0003700	K15683 character(0)			PTHR12360
Dusal.0026s00002	GO:0055114 GO:0016714 GO:0009072 GO:0005506 GO:0004497	K00500			PTHR11473
Dusal.0026s00003	GO:0008233 GO:0006508 GO:0005634	K02365		3.4.22.49	PTHR12792
Dusal.0026s00007	GO:0016021				PTHR10783
Dusal.0026s00008	GO:0055085 GO:0016021	K07300	KOG1397		PTHR31503
Dusal.0026s00011	GO:0005096				PTHR12771 PTHR12771:SF2
Dusal.0026s00014	GO:0055114 GO:0050113 GO:0019310 GO:0005737 GO:0005506			1.13.99.1	PTHR12588
Dusal.0026s00015	GO:0055114 GO:0050113 GO:0019310 GO:0005737 GO:0005506	K00469		1.13.99.1	PTHR12588
Dusal.0026s00019	GO:0046872 GO:0033014 GO:0004655	K01698	KOG2794	4.2.1.24	PTHR11458
Dusal.0026s00037	GO:0051205 GO:0016021				PTHR12428
Dusal.0027s00002	GO:0008146	K08106	KOG3704	2.8.2.33	PTHR15723 PTHR15723:SF0
Dusal.0027s00003	GO:0016020 GO:0009765				PTHR21649 PTHR21649:SF14
Dusal.0027s00004	GO:0016020 GO:0009765				PTHR21649 PTHR21649:SF14
Dusal.0027s00006	GO:0009116	K00761	KOG1017	2.4.2.9	PTHR10285 PTHR10285:SF77
Dusal.0027s00014	GO:0016887 GO:0005524				PTHR11638 PTHR11638:SF18
Dusal.0027s00015	GO:0046872 GO:0000166	K05853 character(0)		3.6.3.8	PTHR24093 PTHR24093:SF353
Dusal.0027s00018	GO:0016192 GO:0006904	K15292	KOG1300		PTHR11679 PTHR11679:SF30
Dusal.0027s00019	GO:0005524			3.6.1.3	PTHR23074 PTHR23074:SF20
Dusal.0027s00021	GO:0006468 GO:0004672		KOG0192 character(0)	c("2.7.12.1", "2.7.10.2") character(0) 2.7.11.1	PTHR23257 character(0)
Dusal.0027s00022	GO:0005524	K13339			PTHR23077 PTHR23077:SF9
Dusal.0027s00027	GO:0035556 GO:0016849 GO:0009190			4.6.1.1	PTHR11017 PTHR11017:SF145
Dusal.0027s00030	GO:0035556 GO:0016849 GO:0009190			4.6.1.1	PTHR11017 PTHR11017:SF145
Dusal.0027s00032	GO:0006096 GO:0004618	K00927		2.7.2.3	PTHR11406
Dusal.0027s00035	GO:0009245 GO:0008759	character(0) K02535		3.5.1.108	PTHR33694 PTHR33694:SF1
Dusal.0027s00037	GO:0017038 GO:0016020 GO:0005524				PTHR30612
Dusal.0027s00039	GO:0005515	K11804	KOG1310		PTHR15574
Dusal.0028s00001	GO:0055114 GO:0020037 GO:0016705 GO:0005506	K00665	KOG0157	1.14.14.1	PTHR24305
Dusal.0028s00009	GO:0055114 GO:0020037 GO:0016705 GO:0005506		KOG0157	1.14.14.1	PTHR24305
Dusal.0028s00013	GO:0047746 GO:0015996				PTHR33428
Dusal.0028s00014	GO:0006418 GO:0005524 GO:0004812 GO:0000166			6.1.1.6	PTHR22594 PTHR22594:SF35
Dusal.0028s00015	GO:0003676 GO:0006418 GO:0005524 GO:0004812 GO:0000166	K04567		6.1.1.6	PTHR22594 PTHR22594:SF35
Dusal.0028s00016	GO:0005515 GO:0051013 GO:0008352 GO:0008017	K18643	KOG0267	3.6.4.3	PTHR19845 PTHR19845:SF0
Dusal.0028s00024	GO:0008152 GO:0003824	K13238		5.3.3.8	PTHR11941 PTHR11941:SF45
Dusal.0028s00027	GO:0008173 GO:0006396 GO:0003723	K03216		2.1.1.207	PTHR12029 PTHR12029:SF31
Dusal.0028s00033	GO:0003676	K14407			PTHR23139 PTHR23139:SF8
Dusal.0028s00042	GO:0055114 GO:0016491 GO:0008270	K07119	KOG1196	1.1.1.54 1.3.1.102	PTHR11695 PTHR11695:SF528
Dusal.0029s00002	GO:0006468 GO:0004672			2.7.12.1 2.7.10.2	PTHR23257
Dusal.0029s00005	GO:0006468 GO:0004672	K14498	KOG0032	2.7.11.1	PTHR24343 PTHR24343:SF207
Dusal.0029s00008	GO:0034450 GO:0016567 GO:0006511 GO:0000151				PTHR13931 PTHR13931:SF2
Dusal.0029s00012	GO:0008270	K15441	KOG1018	3.5.4.33	PTHR11079 PTHR11079:SF92
Dusal.0029s00015	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02973	KOG1749		PTHR11652 PTHR11652:SF16
Dusal.0029s00016	GO:0055114 GO:0016491			1.14.11.29	PTHR12907
Dusal.0029s00017	GO:0006412 GO:0005840 GO:0005622 GO:0003735 GO:0008097	K02932	KOG0875		PTHR23410
Dusal.0029s00020	GO:0055114 GO:0050660 GO:0016491 GO:0003824	K18204		1.1.99.39	PTHR11748 PTHR11748:SF90
Dusal.0029s00024	GO:0008234 GO:0006508	K08568		3.4.18.1	PTHR12411 PTHR12411:SF377
Dusal.0029s00030	GO:0016788		KOG3035		PTHR14209
Dusal.0029s00032	GO:0051536 GO:0016226 GO:0005506		KOG2358		PTHR11178 PTHR11178:SF1
Dusal.0029s00041	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02910	KOG0893		PTHR10956 PTHR10956:SF0
Dusal.0029s00045	GO:0006260 GO:0005524 GO:0003677			3.6.4.12	PTHR11630 PTHR11630:SF42
Dusal.0029s00046	GO:0006260 GO:0005524 GO:0003677	K02209		3.6.4.12	PTHR11630 PTHR11630:SF42
Dusal.0030s00004	GO:0055085 GO:0046873 GO:0030001 GO:0016020		KOG1558		PTHR11040
Dusal.0030s00005	GO:0005515	K12824 character(0)	KOG0155 character(0)		PTHR15377 PTHR15377:SF3
Dusal.0030s00023	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02895			PTHR12903 PTHR12903:SF1
Dusal.0030s00024	GO:0008080			2.3.1.88	PTHR20531
Dusal.0030s00033	GO:0005515				PTHR13271
Dusal.0031s00001	GO:0055114 GO:0046983 GO:0016620 GO:0008652 GO:0005737 GO:0003942	K00133		1.2.1.11	PTHR10174
Dusal.0031s00003	GO:0005634	K12877	KOG3392		PTHR12638
Dusal.0031s00007	GO:0016491 GO:0008152		KOG1611	1.1.1.270 1.1.1.62	PTHR24322 PTHR24322:SF583 PTHR24322 PTHR24322:SF540
Dusal.0031s00010	GO:0005515				
Dusal.0031s00011	GO:0071949			1.14.13.9	PTHR13789
Dusal.0031s00016	GO:0016021				PTHR21433
Dusal.0031s00022	GO:0005634 GO:0003684 GO:0000012	K16458	KOG4825		PTHR13371 PTHR13371:SF0
Dusal.0031s00023	GO:0051539 GO:0009435 GO:0008987	K03517 character(0)		2.5.1.72	PTHR30573 PTHR30573:SF3
Dusal.0031s00028	GO:0016021 GO:0006810 GO:0005337	K15014	KOG1479		PTHR10332
Dusal.0031s00029	GO:0016887 GO:0005524	K12608	KOG2355	3.6.3.34	PTHR12847 PTHR12847:SF5
Dusal.0031s00031	GO:0030976 GO:0003824			2.2.1.7	PTHR11624 PTHR11624:SF83
Dusal.0031s00032	GO:0016740 GO:0009058			2.5.1.32	PTHR31480 PTHR31480:SF2
Dusal.0031s00033	GO:0030170 GO:0008483	K01845	KOG1401	5.4.3.8	PTHR11986 PTHR11986:SF84
Dusal.0031s00039	GO:0006412 GO:0005840 GO:0005622 GO:0003735				PTHR13479
Dusal.0031s00042	GO:0016491 GO:0008152		KOG1014	1.1.1.64	PTHR24322 PTHR24322:SF431
Dusal.0031s00043	GO:0003676	K12837	KOG0120		PTHR23139 PTHR23139:SF61
Dusal.0032s00001	GO:0055114 GO:0016616 GO:0006694 GO:0003854	K08678		4.1.1.35	PTHR10366 PTHR10366:SF465
Dusal.0032s00003	GO:0016020		KOG2881		PTHR12608
Dusal.0032s00006	GO:0016887 GO:0005524 GO:0030286 GO:0007018 GO:0003777	K10408		3.6.4.2	PTHR10676 PTHR10676:SF36
Dusal.0032s00007	GO:0008017 GO:0007018 GO:0005524 GO:0003777 GO:0005871			3.6.4.5	PTHR24115
Dusal.0032s00008	GO:0008017 GO:0007018 GO:0005524 GO:0003777 GO:0005871	K10406		3.6.4.5	PTHR24115
Dusal.0032s00011	GO:0019985 GO:0016035 GO:0006281	K02350		2.7.7.7	PTHR10322 PTHR10322:SF5
Dusal.0032s00014	GO:0008168 GO:0006364 GO:0005737	K00783		2.1.1.177	PTHR33603 PTHR33603:SF1
Dusal.0032s00020	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02976	KOG1768		PTHR12538
Dusal.0032s00024	GO:0034220 GO:0046961 GO:0033180 GO:0015991	K02151	KOG3432		PTHR13861
Dusal.0032s00028	GO:0005515		KOG0271 KOG0295		PTHR22847 PTHR22847:SF460
Dusal.0032s00029	GO:0046488 GO:0016307			2.7.1.68	c("PTHR23086", "PTHR23086:SF8") PTHR23086
Dusal.0032s00034	GO:0006351 GO:0005634 GO:0003899 GO:0003677	K03005	KOG4183		PTHR14440
Dusal.0033s00001	GO:0006468 GO:0005524 GO:0004674			2.7.11.1	PTHR14187 PTHR14187:SF3
Dusal.0033s00009	GO:0016597 GO:0008152 GO:0055114 GO:0051287 GO:0016616	K00058	KOG0068	1.1.1.95	PTHR10996 PTHR10996:SF159
Dusal.0033s00011	GO:0005634	K13119	KOG2894		PTHR12722
Dusal.0033s00012	GO:0008270 GO:0005515		KOG2177 character(0)	6.3.2.19	
Dusal.0033s00015	GO:0016853 GO:0005975	K01785		5.1.3.3	PTHR10091
Dusal.0033s00016	GO:0016853 GO:0005975			5.1.3.3	PTHR10091
Dusal.0033s00021	GO:0016787 GO:0006541 GO:0008242 GO:0003824	K01307	KOG1559	3.4.19.9	PTHR11315
Dusal.0033s00022	GO:0009094 GO:0004664			4.2.1.91	PTHR21022 PTHR21022:SF1
Dusal.0033s00026	GO:0016491	K03809	KOG3135	1.6.5.2	PTHR30546
Dusal.0033s00027	GO:0004725	K17622		3.1.3.48	PTHR10190
Dusal.0033s00028	GO:0071949		KOG2614	1.14.13.9	PTHR13789 PTHR13789:SF216
Dusal.0033s00031	GO:0043190 GO:0006810				PTHR30188 PTHR30188:SF2
Dusal.0033s00033	GO:0005524	K10877		3.6.4.12	PTHR10799
Dusal.0034s00001	GO:0006508 GO:0004252			3.4.21.62	PTHR10795 PTHR10795:SF310
Dusal.0034s00003	GO:0046923 GO:0016021 GO:0006621		KOG3106		PTHR10585 PTHR10585:SF14
Dusal.0034s00008	GO:0006260 GO:0005634				PTHR17598
Dusal.0034s00011	GO:0019901 GO:0006355 GO:0000079 GO:0016592 GO:0016538	K15161			PTHR10026 PTHR10026:SF7
Dusal.0034s00020	GO:0008289		KOG2761		PTHR19308
Dusal.0034s00026	GO:0009439	K01725		4.2.1.104	PTHR34186 PTHR34186:SF1
Dusal.0034s00027	GO:0008138 GO:0006470	K04459	KOG1718	3.1.3.48	PTHR10159 PTHR10159:SF329
Dusal.0034s00028	GO:0008641 GO:0006914 GO:0005737	K08337		2.7.7.80	PTHR10953 PTHR10953:SF3
Dusal.0034s00035	GO:0009235				PTHR13192 PTHR13192:SF3
Dusal.0035s00003	GO:0008270	K18932 character(0)	KOG1315	2.3.1.225	PTHR22883 PTHR22883:SF91
Dusal.0035s00004	GO:0016987 GO:0006355 GO:0006352 GO:0003700 GO:0003677				
Dusal.0035s00006	GO:0003676				PTHR17614 PTHR17614:SF1
Dusal.0035s00010	GO:0006415 GO:0003747 GO:0016149 GO:0005737	K02836	KOG2726		PTHR11075 PTHR11075:SF46
Dusal.0035s00012	GO:0046961 GO:0046933 GO:0045261 GO:0015986	K02134			PTHR13822 PTHR13822:SF7
Dusal.0035s00013	GO:0008168 GO:0006479	K11434		2.1.1.125	PTHR11006
Dusal.0035s00016	GO:0006281 GO:0004518	K04799		3.1.16.1	PTHR11081 PTHR11081:SF9
Dusal.0035s00018	GO:0051082 GO:0006950 GO:0006457 GO:0005524	K04079			PTHR11528
Dusal.0035s00021	GO:0005815 GO:0000922 GO:0000226	K16572			PTHR19302 PTHR19302:SF33
Dusal.0035s00024	GO:0005524	K14439		3.6.4.12	PTHR10799 PTHR10799:SF689
Dusal.0035s00025	GO:0005524			3.6.4.12	PTHR10799
Dusal.0035s00026	GO:0030126 GO:0016192 GO:0006886 GO:0005198 GO:0005737	K17301			PTHR10635
Dusal.0035s00028	GO:0051287 GO:0055114 GO:0004616	K18121	KOG0409	1.1.1.26	PTHR22981 PTHR22981:SF53
Dusal.0035s00031	GO:0007076	K11491			PTHR14222 PTHR14222:SF1
Dusal.0035s00032	GO:0017038 GO:0016020 GO:0005524	K03070			PTHR30612 PTHR30612:SF4
Dusal.0035s00033	GO:0045039	K17778	KOG3480		PTHR11038
Dusal.0035s00034	GO:0006383 GO:0005666 GO:0003899 GO:0003677				PTHR13408 PTHR13408:SF0
Dusal.0035s00036	GO:0006351 GO:0003899				PTHR15561 PTHR15561:SF0
Dusal.0035s00038	GO:0006355 GO:0003700 GO:0007275				PTHR32467 PTHR32467:SF34
Dusal.0036s00007	GO:0008168		KOG1122	2.1.1.178	PTHR22807 PTHR22807:SF34
Dusal.0036s00010	GO:0055114 GO:0051536 GO:0016651 GO:0016491	K03934		1.6.99.3 1.6.5.3	PTHR11615 PTHR11615:SF115
Dusal.0036s00012	GO:0055114 GO:0016491 GO:0008152	K00130	KOG2450	1.2.1.8	PTHR11699 PTHR11699:SF187
Dusal.0036s00020	GO:0055085 GO:0016020 GO:0015297 GO:0015238 GO:0006855	K03327	KOG1347		PTHR11206
Dusal.0036s00023	GO:0006260 GO:0005634	K10733	KOG4071		PTHR12772
Dusal.0036s00024	GO:0016887 GO:0005524 GO:0055085 GO:0042626 GO:0016021 GO:0006810	K05661	KOG0056	3.6.3.46	PTHR24221 PTHR24221:SF18
Dusal.0036s00029	GO:0016462 GO:0005509	K12304	KOG4494	3.6.1.5	PTHR13023 PTHR13023:SF3
Dusal.0036s00030	GO:0017119 GO:0006891		KOG2211 character(0)		PTHR13228 PTHR13228:SF3
Dusal.0036s00034	GO:0005515 GO:0031369 GO:0006413 GO:0005852 GO:0003743	K03252			PTHR13937 PTHR13937:SF0
Dusal.0036s00039	GO:0033177 GO:0015991 GO:0015078	K03661	KOG0233		PTHR10263 PTHR10263:SF18
Dusal.0036s00041	GO:0003824 GO:0006470 GO:0004722	K17506		3.1.3.16	PTHR13832
Dusal.0036s00042	GO:0016627 GO:0016021 GO:0006629 GO:0005737	K12343	KOG1638	1.3.1.22	PTHR10556 PTHR10556:SF37
Dusal.0037s00008	GO:0008641	K12164		2.7.7.73	PTHR10953 PTHR10953:SF9
Dusal.0037s00011	GO:0005515				PTHR24365
